Band,Wavelength,High,Mid 1,Mid 2,Low
388,2315.555664,0.150834,0.151408,0.195513,0.316426
389,2320.555664,0.151617,0.151679,0.195516,0.307796
390,2325.565674,0.151218,0.15062,0.195217,0.307625
391,2330.575684,0.150649,0.150778,0.194539,0.308741
392,2335.585693,0.149693,0.149286,0.193873,0.308919
393,2340.595703,0.147307,0.147126,0.191121,0.298576
394,2345.605713,0.146713,0.146093,0.189731,0.298809
395,2350.615723,0.146431,0.144502,0.187283,0.294623
396,2355.615723,0.145877,0.146143,0.188542,0.288177
397,2360.625732,0.147009,0.145282,0.188194,0.286776
398,2365.635742,0.146414,0.144192,0.190201,0.289362
399,2370.645752,0.145483,0.14566,0.188515,0.279538
400,2375.655762,0.146319,0.143037,0.184853,0.274847
401,2380.665771,0.145121,0.143469,0.185523,0.269801
402,2385.675537,0.143276,0.142529,0.182287,0.261909
403,2390.685547,0.14208,0.141683,0.181445,0.258291
404,2395.685547,0.143795,0.140949,0.181828,0.251262
405,2400.695557,0.142732,0.140893,0.183398,0.249863
406,2405.705566,0.143296,0.140165,0.182383,0.239473
407,2410.715576,0.142989,0.140415,0.180394,0.236404
408,2415.725586,0.138833,0.136643,0.180776,0.227653
409,2420.735596,0.134158,0.131255,0.17252,0.223826
410,2425.745605,0.134373,0.134422,0.174821,0.222757
411,2430.745605,0.138167,0.135264,0.175692,0.224647
412,2435.755615,0.133074,0.129081,0.167459,0.212347
413,2440.765625,0.134264,0.131368,0.173086,0.222666
414,2445.775635,0.135457,0.134638,0.174544,0.227879
415,2450.785645,0.131192,0.125462,0.167954,0.212752
416,2455.795654,0.127618,0.1293,0.165672,0.215787
417,2460.805664,0.130227,0.129983,0.167353,0.22324
418,2465.815674,0.129497,0.127513,0.162725,0.220071
419,2470.815674,0.128346,0.130158,0.172449,0.223403
420,2475.825684,0.131947,0.127405,0.161172,0.213837
421,2480.835693,0.131,0.131048,0.172508,0.217362
422,2485.845703,0.152661,0.120016,0.180608,0.233321
423,2490.855713,0.170709,0.173195,0.200457,0.245118
424,2495.865723,0.16104,0.161634,0.240678,0.316442
425,2500.875732,0.13672,0.144782,0.168532,0.215171
