Band,Wavelength,High,Mid 1,Mid 2,Low
251,1629.365601,0.132857,0.134283,0.141865,0.124348
252,1634.37561,0.132892,0.1341,0.141863,0.124321
253,1639.37561,0.133893,0.134502,0.141636,0.124847
254,1644.38562,0.135838,0.137284,0.144223,0.127016
255,1649.39563,0.135281,0.135689,0.14381,0.125842
256,1654.40564,0.136217,0.137242,0.14453,0.127594
257,1659.415649,0.137271,0.13851,0.145999,0.127751
258,1664.425659,0.137184,0.137248,0.14411,0.126917
259,1669.435669,0.13739,0.138086,0.145422,0.128229
260,1674.445679,0.138055,0.139252,0.146086,0.128633
261,1679.445679,0.139429,0.140645,0.147993,0.129544
262,1684.455688,0.137954,0.139086,0.145964,0.127871
263,1689.465698,0.136357,0.137187,0.144938,0.127282
264,1694.475708,0.135771,0.137078,0.144066,0.125872
265,1699.485596,0.13529,0.136129,0.143619,0.125849
266,1704.495605,0.133412,0.135069,0.142404,0.124698
267,1709.505615,0.133314,0.13358,0.141002,0.123636
268,1714.505615,0.13191,0.132237,0.139618,0.123493
269,1719.515625,0.130189,0.131422,0.137905,0.121698
270,1724.525635,0.130346,0.130572,0.137508,0.120334
271,1729.535645,0.128735,0.128673,0.135994,0.118792
272,1734.545654,0.13036,0.131437,0.137363,0.120638
273,1739.555664,0.130728,0.132159,0.138191,0.121136
274,1744.565674,0.128971,0.129287,0.13526,0.118257
275,1749.575684,0.128391,0.128071,0.135832,0.11796
276,1754.575684,0.128132,0.127949,0.134464,0.116982
277,1759.585693,0.12735,0.127612,0.133878,0.116768
278,1764.595703,0.12721,0.128129,0.134605,0.1168
279,1769.605591,0.127893,0.127149,0.134248,0.116794
280,1774.615601,0.125427,0.126026,0.132576,0.114094
281,1779.62561,0.126739,0.126337,0.132552,0.116048
282,1784.63562,0.126496,0.127582,0.133272,0.115893
283,1789.63562,0.127911,0.127536,0.13473,0.115529
284,1794.64563,0.129905,0.131705,0.136593,0.116766
285,1799.65564,0.131882,0.132376,0.136179,0.118323
286,1804.665649,0.136205,0.141472,0.13793,0.122194
287,1809.675659,0.155515,0.150074,0.152995,0.131614
288,1814.685669,0.213561,0.203179,0.190202,0.177131
289,1819.695679,0.273395,0.273195,0.273114,0.273205
290,1824.705688,0.312623,0.30913,0.293995,0.308533
291,1829.705688,0.739112,0.697455,0.644014,0.66391
292,1834.715698,0.666161,0.666311,0.669118,0.677422
293,1839.725708,0.67842,0.678506,0.670961,0.709457
294,1844.735596,0.703207,0.697911,0.69972,0.697128
295,1849.745605,0.688135,0.668002,0.674375,0.653071
296,1854.755615,0.75278,0.715961,0.732906,0.732813
297,1859.765625,0.773155,0.713703,0.669755,0.7166
298,1864.775635,0.686379,0.740505,0.785899,0.734524
299,1869.775635,0.140249,0.136045,0.122318,0.144821
300,1874.785645,0.134781,0.139836,0.153281,0.138496
301,1879.795654,0.690679,0.665522,0.689836,0.694053
302,1884.805664,0.650659,0.604601,0.730867,0.688675
303,1889.815674,0.670899,0.725872,0.695313,0.6786
304,1894.825684,0.717102,0.6931,0.744842,0.739022
305,1899.835693,0.720585,0.761984,0.725218,0.69618
306,1904.835693,0.714815,0.697094,0.615545,0.641672
307,1909.845703,0.728349,0.720084,0.680685,0.73911
308,1914.855591,0.67936,0.659893,0.698434,0.70143
309,1919.865601,0.749727,0.699859,0.71158,0.699659
310,1924.87561,0.598513,0.481277,0.547831,0.552747
311,1929.88562,0.431404,0.464613,0.394154,0.339371
312,1934.89563,0.225585,0.120834,0.177144,0.182539
313,1939.90564,0.12601,0.127239,0.131565,0.118727
314,1944.90564,0.114432,0.114338,0.119551,0.097113
315,1949.915649,0.119685,0.114171,0.113249,0.103691
316,1954.925659,0.117183,0.107568,0.104361,0.093136
317,1959.935669,0.114622,0.104879,0.108085,0.091543
318,1964.945679,0.104324,0.102104,0.106473,0.093075
319,1969.955688,0.104094,0.103113,0.104422,0.091648
320,1974.965698,0.08403,0.083894,0.085621,0.074133
321,1979.965698,0.087345,0.086562,0.088649,0.077031
322,1984.975708,0.087723,0.086803,0.088782,0.07682
323,1989.985596,0.088535,0.086932,0.088873,0.077405
324,1994.995605,0.085164,0.084049,0.085922,0.074457
325,2000.005615,0.087831,0.088005,0.087906,0.076514
326,2005.015625,0.09908,0.093228,0.090385,0.0834
327,2010.025635,0.091193,0.089696,0.087719,0.073447
328,2015.035645,0.09035,0.090966,0.090531,0.076226
329,2020.035645,0.096743,0.096283,0.09823,0.084512
330,2025.045654,0.095194,0.095977,0.098599,0.085501
331,2030.055664,0.095623,0.095688,0.098807,0.085213
332,2035.065674,0.09461,0.094853,0.099078,0.08471
