Band,Wavelength,High,Mid 1,Mid 2,Low
189,1318.825684,0.198335,0.192834,0.202312,0.187308
190,1323.835693,0.193424,0.188458,0.19892,0.183227
191,1328.845703,0.187327,0.187778,0.192617,0.182229
192,1333.855591,0.181492,0.180318,0.189655,0.175317
193,1338.855591,0.177143,0.177915,0.185296,0.172553
194,1343.865601,0.175333,0.174912,0.180879,0.167052
195,1348.87561,0.185547,0.183134,0.187576,0.172751
196,1353.88562,0.153045,0.133017,0.163544,0.159916
197,1358.89563,0.126002,0.1148,0.156999,0.125913
198,1363.90564,0.159557,0.129973,0.169018,0.139142
199,1368.915649,0.118897,0.115914,0.152906,0.085353
200,1373.925659,0.133938,0.107755,0.10329,0.104056
201,1378.925659,0.184552,0.100522,0.20457,0.149872
202,1383.935669,0.217188,0.174594,0.196899,0.110274
203,1388.945679,0.26086,0.248862,0.264429,0.270943
204,1393.955688,0.300897,0.299989,0.300052,0.299057
205,1398.965698,0.357801,0.319289,0.296889,0.304684
206,1403.975708,0.323114,0.331954,0.360811,0.316991
207,1408.985596,0.21914,0.277644,0.218477,0.220225
208,1413.985596,0.152104,0.164405,0.163496,0.148813
209,1418.995605,0.145734,0.15614,0.150907,0.14397
210,1424.005615,0.124432,0.129357,0.142476,0.116558
211,1429.015625,0.116928,0.128643,0.14126,0.120638
212,1434.025635,0.121547,0.124121,0.137493,0.113863
213,1439.035645,0.124459,0.126485,0.13703,0.116226
214,1444.045654,0.117838,0.127284,0.130784,0.11956
215,1449.055664,0.116965,0.125026,0.133078,0.116613
216,1454.055664,0.108822,0.116457,0.126278,0.112025
217,1459.065674,0.108082,0.115584,0.123432,0.110408
218,1464.075684,0.106946,0.114243,0.120014,0.107284
219,1469.085693,0.115529,0.121636,0.128482,0.11403
220,1474.095703,0.105809,0.113686,0.120963,0.108715
221,1479.105591,0.108539,0.115252,0.122014,0.110698
222,1484.115601,0.107811,0.114917,0.122121,0.108783
223,1489.115601,0.110213,0.117975,0.126753,0.113065
224,1494.12561,0.112004,0.118822,0.126681,0.114353
225,1499.13562,0.114759,0.122647,0.129387,0.117969
226,1504.14563,0.115261,0.123122,0.130216,0.118205
227,1509.15564,0.117328,0.124684,0.131989,0.119202
228,1514.165649,0.119512,0.126977,0.134939,0.122315
229,1519.175659,0.12334,0.129313,0.138328,0.125162
230,1524.185669,0.124738,0.131474,0.138861,0.126457
231,1529.185669,0.125921,0.132894,0.140956,0.127302
232,1534.195679,0.127386,0.134831,0.142207,0.129341
233,1539.205688,0.128976,0.135556,0.143601,0.13078
234,1544.215698,0.130388,0.13553,0.144485,0.131216
235,1549.225708,0.131335,0.137647,0.145265,0.132667
236,1554.235596,0.132003,0.138759,0.146373,0.133137
237,1559.245605,0.133188,0.139147,0.14665,0.133905
238,1564.245605,0.132279,0.138566,0.146045,0.133662
239,1569.255615,0.133397,0.138591,0.146802,0.133203
240,1574.265625,0.133574,0.139218,0.147226,0.134519
241,1579.275635,0.13457,0.13969,0.147993,0.134634
242,1584.285645,0.135382,0.141159,0.149767,0.136458
243,1589.295654,0.136556,0.143396,0.150881,0.137734
244,1594.305664,0.138392,0.143695,0.151797,0.138651
245,1599.315674,0.140642,0.147138,0.153805,0.141257
246,1604.315674,0.143716,0.148322,0.157135,0.142856
247,1609.325684,0.145543,0.150783,0.158725,0.145099
248,1614.335693,0.14649,0.150957,0.160391,0.145601
249,1619.345703,0.147179,0.153245,0.160413,0.147291
250,1624.355591,0.147955,0.153575,0.161992,0.147997
251,1629.365601,0.148424,0.153926,0.162342,0.148222
252,1634.37561,0.149747,0.156104,0.163823,0.149689
253,1639.37561,0.150997,0.155368,0.164334,0.150089
254,1644.38562,0.150499,0.155946,0.165002,0.150402
255,1649.39563,0.152191,0.157127,0.164684,0.151392
256,1654.40564,0.152067,0.157114,0.165876,0.151654
257,1659.415649,0.152498,0.157898,0.165182,0.15178
258,1664.425659,0.153697,0.158433,0.167356,0.152687
259,1669.435669,0.153538,0.158089,0.166468,0.153069
260,1674.445679,0.153581,0.158942,0.167347,0.153279
261,1679.445679,0.153476,0.158933,0.16726,0.153517
262,1684.455688,0.153719,0.159378,0.16653,0.152975
263,1689.465698,0.152607,0.158099,0.165046,0.152078
264,1694.475708,0.150441,0.156381,0.164018,0.149857
265,1699.485596,0.150101,0.155569,0.163491,0.149531
266,1704.495605,0.150387,0.155276,0.163311,0.148518
267,1709.505615,0.147791,0.153485,0.161127,0.146977
268,1714.505615,0.146301,0.151876,0.159402,0.145264
269,1719.515625,0.145203,0.151508,0.159221,0.144568
270,1724.525635,0.143523,0.150126,0.15745,0.143505
271,1729.535645,0.142837,0.148813,0.156319,0.1427
272,1734.545654,0.143211,0.150004,0.158035,0.143551
273,1739.555664,0.143108,0.149579,0.157799,0.142714
274,1744.565674,0.142748,0.149313,0.156742,0.141642
275,1749.575684,0.141189,0.148629,0.154653,0.142259
276,1754.575684,0.139952,0.146961,0.154827,0.139661
277,1759.585693,0.139512,0.14547,0.154306,0.138723
278,1764.595703,0.138991,0.146045,0.153517,0.137964
279,1769.605591,0.136832,0.144641,0.151359,0.136665
280,1774.615601,0.138616,0.14537,0.15202,0.136842
281,1779.62561,0.13539,0.14229,0.149108,0.136142
282,1784.63562,0.135523,0.142486,0.149597,0.135065
283,1789.63562,0.1342,0.142261,0.147732,0.134557
284,1794.64563,0.133476,0.142445,0.148441,0.133621
285,1799.65564,0.134423,0.145149,0.14834,0.133105
286,1804.665649,0.146249,0.152164,0.163108,0.143431
287,1809.675659,0.158201,0.165109,0.161109,0.149255
288,1814.685669,0.200354,0.211827,0.174711,0.204798
289,1819.695679,0.348834,0.347531,0.307586,0.346568
290,1824.705688,0.281268,0.444515,0.327344,0.370801
291,1829.705688,0.263839,0.275036,0.266742,0.273549
292,1834.715698,0.278564,0.273679,0.28245,0.288086
293,1839.725708,0.290234,0.290061,0.301595,0.289633
294,1844.735596,0.324191,0.323077,0.32168,0.323049
295,1849.745605,0.335198,0.335514,0.344898,0.315985
296,1854.755615,0.325524,0.341469,0.32064,0.353998
297,1859.765625,0.321255,0.354015,0.274748,0.331515
298,1864.775635,0.285178,0.35903,0.355759,0.309229
299,1869.775635,0.239083,0.298843,0.237081,0.330668
300,1874.785645,0.369328,0.308944,0.242048,0.31854
301,1879.795654,0.322001,0.331689,0.343618,0.275368
302,1884.805664,0.253448,0.313273,0.284072,0.235715
303,1889.815674,0.243392,0.313118,0.26595,0.294364
304,1894.825684,0.296877,0.257314,0.248267,0.272323
305,1899.835693,0.299446,0.359478,0.305452,0.341819
306,1904.835693,0.353217,0.356287,0.318071,0.273169
307,1909.845703,0.297746,0.330482,0.312565,0.318692
308,1914.855591,0.30171,0.315138,0.304289,0.31974
309,1919.865601,0.205947,0.314196,0.26495,0.328242
310,1924.87561,0.238543,0.233596,0.245234,0.202423
311,1929.88562,0.351482,0.216469,0.204879,0.206079
312,1934.89563,0.147922,0.16698,0.139054,0.145898
313,1939.90564,0.132909,0.14827,0.137148,0.137089
314,1944.90564,0.11608,0.132218,0.130694,0.113416
315,1949.915649,0.119388,0.128333,0.134056,0.117069
316,1954.925659,0.119267,0.135101,0.135167,0.117735
317,1959.935669,0.104523,0.117173,0.114811,0.108883
318,1964.945679,0.09828,0.10764,0.112148,0.099842
319,1969.955688,0.096002,0.105253,0.110073,0.096727
320,1974.965698,0.085905,0.096365,0.099351,0.08732
321,1979.965698,0.090506,0.099534,0.102635,0.091698
322,1984.975708,0.083934,0.092296,0.094676,0.084916
323,1989.985596,0.086155,0.095269,0.098207,0.085872
324,1994.995605,0.090304,0.098073,0.10142,0.088951
325,2000.005615,0.103717,0.116421,0.112982,0.104711
326,2005.015625,0.134853,0.132729,0.143925,0.122056
327,2010.025635,0.113805,0.124923,0.127957,0.111736
328,2015.035645,0.121006,0.12665,0.131863,0.118192
329,2020.035645,0.099785,0.112027,0.116216,0.104459
330,2025.045654,0.09873,0.108429,0.114359,0.103248
331,2030.055664,0.098684,0.108979,0.11336,0.100849
332,2035.065674,0.09891,0.108806,0.114456,0.102164
333,2040.075684,0.100115,0.111169,0.115349,0.10292
334,2045.085693,0.101108,0.11058,0.11691,0.103297
335,2050.095703,0.102506,0.113524,0.116931,0.104376
336,2055.095703,0.104328,0.115038,0.121564,0.106908
337,2060.105713,0.10215,0.111045,0.117817,0.104424
338,2065.115723,0.101607,0.113703,0.118499,0.105708
339,2070.125732,0.099921,0.11038,0.116397,0.102977
340,2075.135742,0.099221,0.109142,0.115771,0.102427
341,2080.145752,0.098693,0.108508,0.115818,0.102217
342,2085.155762,0.099321,0.109318,0.115377,0.103259
343,2090.165771,0.099748,0.109073,0.116225,0.102559
344,2095.165771,0.099873,0.11062,0.11686,0.103214
345,2100.175537,0.099744,0.109501,0.116086,0.102954
346,2105.185547,0.100088,0.109969,0.117192,0.102963
347,2110.195557,0.100673,0.110037,0.117733,0.103312
348,2115.205566,0.101482,0.110415,0.118338,0.103666
349,2120.215576,0.100745,0.110777,0.117364,0.105432
350,2125.225586,0.101941,0.111028,0.117592,0.103929
351,2130.225586,0.102299,0.111566,0.11909,0.104589
352,2135.235596,0.102683,0.11299,0.118495,0.105903
353,2140.245605,0.103657,0.112582,0.119764,0.105377
354,2145.255615,0.104122,0.112674,0.120859,0.105699
355,2150.265625,0.103573,0.11397,0.119893,0.105384
356,2155.275635,0.10383,0.113682,0.120319,0.10598
357,2160.285645,0.104407,0.114708,0.12021,0.107449
358,2165.295654,0.106091,0.115171,0.120847,0.107885
359,2170.295654,0.106399,0.114245,0.120649,0.107078
360,2175.305664,0.106422,0.114565,0.123174,0.107488
361,2180.315674,0.107224,0.115452,0.122004,0.107589
362,2185.325684,0.107094,0.116413,0.121521,0.106988
363,2190.335693,0.107264,0.11689,0.12323,0.107479
364,2195.345703,0.108444,0.117753,0.122527,0.109192
365,2200.355713,0.110548,0.119232,0.123905,0.110613
366,2205.355713,0.109645,0.11961,0.123597,0.110438
367,2210.365723,0.110022,0.119447,0.123336,0.110394
368,2215.375732,0.110135,0.119336,0.122787,0.110945
369,2220.385742,0.109412,0.118349,0.123147,0.110429
370,2225.395752,0.107541,0.11752,0.121215,0.10841
371,2230.405762,0.107593,0.115911,0.121657,0.10847
372,2235.415771,0.10465,0.114106,0.120353,0.106505
373,2240.425537,0.102749,0.112519,0.117859,0.104304
374,2245.425537,0.10168,0.11023,0.116115,0.101439
375,2250.435547,0.099419,0.107984,0.113669,0.1015
376,2255.445557,0.097522,0.106436,0.112012,0.100597
377,2260.455566,0.096549,0.106158,0.111045,0.0988
378,2265.465576,0.094016,0.101994,0.107853,0.095444
379,2270.475586,0.091397,0.100498,0.106262,0.093789
380,2275.485596,0.090946,0.099871,0.10646,0.093425
381,2280.485596,0.091219,0.098827,0.105753,0.094292
382,2285.495605,0.08869,0.097838,0.103914,0.091819
383,2290.505615,0.08832,0.096551,0.104069,0.089554
384,2295.515625,0.087963,0.096072,0.102396,0.090691
385,2300.525635,0.085953,0.094661,0.100233,0.088007
386,2305.535645,0.083738,0.092345,0.098771,0.087337
387,2310.545654,0.0819,0.090331,0.097,0.084603
388,2315.555664,0.083371,0.093372,0.097908,0.086765
389,2320.555664,0.085201,0.094796,0.097998,0.088274
390,2325.565674,0.085803,0.092525,0.099074,0.086136
391,2330.575684,0.083551,0.091488,0.098618,0.086687
392,2335.585693,0.084439,0.091703,0.097967,0.084849
393,2340.595703,0.084333,0.09261,0.098041,0.086274
394,2345.605713,0.082369,0.091691,0.095714,0.085322
395,2350.615723,0.081533,0.090019,0.096097,0.084124
396,2355.615723,0.081786,0.089153,0.095787,0.081891
397,2360.625732,0.080099,0.089271,0.094193,0.082343
398,2365.635742,0.081196,0.090597,0.094488,0.082633
399,2370.645752,0.081922,0.088999,0.093572,0.083548
400,2375.655762,0.081349,0.089899,0.093939,0.081314
401,2380.665771,0.081445,0.087593,0.09221,0.081841
402,2385.675537,0.079397,0.088973,0.091403,0.0805
403,2390.685547,0.079409,0.085622,0.09193,0.079704
404,2395.685547,0.079068,0.086057,0.091824,0.078194
405,2400.695557,0.077317,0.087366,0.089146,0.078213
406,2405.705566,0.080589,0.086961,0.08862,0.07788
407,2410.715576,0.077185,0.08657,0.092446,0.079559
408,2415.725586,0.083431,0.085773,0.092381,0.07909
409,2420.735596,0.072844,0.08344,0.085437,0.07718
410,2425.745605,0.075451,0.080769,0.084857,0.074795
411,2430.745605,0.07502,0.082371,0.08443,0.075265
412,2435.755615,0.07356,0.08325,0.085366,0.074395
413,2440.765625,0.072697,0.078858,0.083385,0.072281
414,2445.775635,0.077931,0.085243,0.085441,0.078478
415,2450.785645,0.078634,0.085465,0.090294,0.076312
416,2455.795654,0.069145,0.075244,0.08155,0.067057
417,2460.805664,0.070352,0.076801,0.079846,0.069994
418,2465.815674,0.069612,0.075388,0.078085,0.066488
419,2470.815674,0.07303,0.080132,0.084616,0.073915
420,2475.825684,0.073176,0.084104,0.087346,0.078087
421,2480.835693,0.101705,0.087465,0.085847,0.090132
422,2485.845703,0.125847,0.152869,0.131089,0.1387
423,2490.855713,0.179881,0.188299,0.212887,0.190479
424,2495.865723,0.161728,0.180955,0.216739,0.145603
425,2500.875732,0.107693,0.105816,0.109502,0.097091
