Band,Wavelength,High,Mid 1,Mid 2,Low
258,1664.425659,0.15251,0.156876,0.138089,0.129862
259,1669.435669,0.153545,0.159738,0.139897,0.132027
260,1674.445679,0.15338,0.160473,0.140197,0.132545
261,1679.445679,0.155349,0.161595,0.141121,0.133171
262,1684.455688,0.152735,0.159113,0.138961,0.131853
263,1689.465698,0.152963,0.158765,0.138358,0.131905
264,1694.475708,0.152137,0.157893,0.138214,0.13051
265,1699.485596,0.151049,0.158451,0.13659,0.131096
266,1704.495605,0.148067,0.157164,0.134639,0.129858
267,1709.505615,0.147164,0.153897,0.134641,0.126897
268,1714.505615,0.14848,0.154607,0.134981,0.127633
269,1719.515625,0.146688,0.153019,0.133053,0.125701
270,1724.525635,0.14518,0.152702,0.132481,0.125878
271,1729.535645,0.142257,0.150228,0.130083,0.123202
272,1734.545654,0.146224,0.154117,0.132687,0.12686
273,1739.555664,0.14706,0.157067,0.133407,0.128056
274,1744.565674,0.145151,0.152683,0.131425,0.125037
275,1749.575684,0.143963,0.154362,0.130844,0.125711
276,1754.575684,0.144063,0.153379,0.130899,0.125274
277,1759.585693,0.146088,0.153065,0.132031,0.124976
278,1764.595703,0.145045,0.153339,0.131238,0.12496
279,1769.605591,0.145762,0.154045,0.130646,0.124666
280,1774.615601,0.144639,0.15176,0.129838,0.124187
281,1779.62561,0.147065,0.155454,0.133328,0.125819
282,1784.63562,0.148034,0.159615,0.133619,0.12795
283,1789.63562,0.148697,0.157096,0.132504,0.127197
284,1794.64563,0.151713,0.162005,0.136813,0.132434
285,1799.65564,0.14816,0.155999,0.133562,0.126149
286,1804.665649,0.146343,0.159468,0.133856,0.129008
287,1809.675659,0.145777,0.155089,0.13268,0.125065
288,1814.685669,0.146365,0.155985,0.134409,0.123822
289,1819.695679,0.150339,0.169727,0.143651,0.141989
290,1824.705688,0.149121,0.159424,0.14192,0.132615
291,1829.705688,0.246098,0.221599,0.211725,0.200665
292,1834.715698,0.57613,0.520037,0.686622,0.594087
293,1839.725708,0.683622,0.638572,0.607923,0.581424
294,1844.735596,0.474684,0.455729,0.460656,0.452783
295,1849.745605,0.920816,0.756432,0.749172,0.766647
296,1854.755615,0.900591,0.880445,0.892968,0.878493
297,1859.765625,0.849617,0.857508,0.681772,0.773799
298,1864.775635,0.415672,0.442633,0.485021,0.45502
299,1869.775635,0.879652,0.880829,0.865911,0.854199
300,1874.785645,0.878942,0.888069,0.884606,0.878302
301,1879.795654,0.282632,0.289205,0.247185,0.225174
302,1884.805664,0.298849,0.234508,0.281094,0.235471
303,1889.815674,0.279086,0.272271,0.215194,0.226466
304,1894.825684,0.25858,0.239735,0.211807,0.166895
305,1899.835693,0.438022,0.407567,0.562338,0.411911
306,1904.835693,1.028495,0.716641,0.825949,0.773384
307,1909.845703,0.466765,0.392666,0.424489,0.352638
308,1914.855591,0.214732,0.202809,0.178167,0.16209
309,1919.865601,0.130599,0.134464,0.099304,0.101432
310,1924.87561,0.112233,0.125778,0.101704,0.107652
311,1929.88562,0.100504,0.125044,0.107943,0.091171
312,1934.89563,0.095628,0.100837,0.091327,0.091647
313,1939.90564,0.095753,0.111402,0.09235,0.091823
314,1944.90564,0.097587,0.103942,0.090056,0.086105
315,1949.915649,0.090067,0.107426,0.079224,0.086549
316,1954.925659,0.097189,0.101612,0.085877,0.0775
317,1959.935669,0.101247,0.107424,0.093392,0.087842
318,1964.945679,0.09545,0.111879,0.089725,0.084115
319,1969.955688,0.097401,0.109263,0.089005,0.084425
320,1974.965698,0.095119,0.10615,0.083591,0.082749
321,1979.965698,0.098753,0.109917,0.08822,0.085189
322,1984.975708,0.099564,0.111148,0.086881,0.08575
323,1989.985596,0.099572,0.110619,0.088409,0.087229
324,1994.995605,0.095883,0.107879,0.084246,0.083778
