Band,Wavelength,High,Mid 1,Mid 2,Low
256,1654.40564,0.15576,0.150308,0.264977,0.39062
257,1659.415649,0.158313,0.153211,0.272801,0.398012
258,1664.425659,0.15703,0.150761,0.270348,0.394528
259,1669.435669,0.157229,0.151114,0.266502,0.394112
260,1674.445679,0.157881,0.152443,0.2676,0.400327
261,1679.445679,0.159316,0.153474,0.272421,0.402597
262,1684.455688,0.157081,0.152108,0.272519,0.40041
263,1689.465698,0.158007,0.151981,0.270627,0.400863
264,1694.475708,0.155156,0.150115,0.269028,0.398935
265,1699.485596,0.154516,0.147879,0.264205,0.398154
266,1704.495605,0.153414,0.14776,0.263143,0.394127
267,1709.505615,0.150987,0.14665,0.26072,0.388168
268,1714.505615,0.151054,0.146784,0.263159,0.387959
269,1719.515625,0.149937,0.144076,0.257312,0.383155
270,1724.525635,0.149579,0.142474,0.252227,0.376003
271,1729.535645,0.147391,0.14121,0.249925,0.369722
272,1734.545654,0.150259,0.14403,0.25029,0.369056
273,1739.555664,0.152041,0.145953,0.250553,0.364751
274,1744.565674,0.149849,0.144514,0.243189,0.356058
275,1749.575684,0.149984,0.144261,0.242511,0.354154
276,1754.575684,0.150013,0.142146,0.244496,0.35692
277,1759.585693,0.150041,0.143288,0.247551,0.36198
278,1764.595703,0.148612,0.140864,0.243592,0.361686
279,1769.605591,0.148673,0.142097,0.250054,0.363005
280,1774.615601,0.146149,0.139436,0.248104,0.361116
281,1779.62561,0.147886,0.140558,0.248372,0.363723
282,1784.63562,0.149536,0.142203,0.249271,0.36642
283,1789.63562,0.147659,0.141679,0.252972,0.370561
284,1794.64563,0.149192,0.141348,0.253549,0.368063
285,1799.65564,0.14706,0.136442,0.24697,0.369368
286,1804.665649,0.137803,0.13676,0.232829,0.330826
287,1809.675659,0.142833,0.139608,0.218037,0.313785
288,1814.685669,0.158795,0.156485,0.213219,0.286529
289,1819.695679,0.222542,0.209609,0.207012,0.215491
290,1824.705688,0.268148,0.220743,0.240991,0.251597
291,1829.705688,0.686878,0.733195,0.476585,0.378532
292,1834.715698,0.69359,0.697223,0.721488,0.755
293,1839.725708,0.786539,0.757577,0.803506,0.741098
294,1844.735596,0.779419,0.776377,0.730492,0.786331
295,1849.745605,0.203922,0.260223,0.11416,0.344133
296,1854.755615,0.722695,0.738263,0.736308,0.74794
297,1859.765625,0.726923,0.714045,0.720587,0.714923
298,1864.775635,0.765503,0.76771,0.72418,0.70299
299,1869.775635,0.102523,0.070339,0.095608,0.086956
300,1874.785645,0.090942,0.062756,0.075158,0.106404
301,1879.795654,0.802122,0.692041,0.726881,0.752803
302,1884.805664,0.652162,0.678223,0.670224,0.712643
303,1889.815674,0.712751,0.684827,0.720107,0.716214
304,1894.825684,0.282506,0.27723,0.295042,0.160954
305,1899.835693,0.601536,0.62783,0.649788,0.617053
306,-1904.835693,0.050561,0.485935,0.158435,0.111713
307,1909.845703,0.78292,0.766649,0.809676,0.841829
308,1914.855591,0.725582,0.724813,0.705297,0.696608
309,1919.865601,0.626142,0.546723,0.628339,0.626194
310,1924.87561,0.339818,0.326254,0.334849,0.343858
311,1929.88562,0.26783,0.219835,0.161164,0.202893
312,1934.89563,0.144554,0.135393,0.140351,0.202304
313,1939.90564,0.141123,0.1184,0.127237,0.150634
314,1944.90564,0.117431,0.107478,0.120615,0.152952
315,1949.915649,0.113539,0.098948,0.12684,0.142838
316,1954.925659,0.109216,0.097071,0.12705,0.145376
317,1959.935669,0.108927,0.107847,0.133316,0.161308
318,1964.945679,0.119025,0.105998,0.137392,0.172954
319,1969.955688,0.115801,0.108197,0.141594,0.176789
320,1974.965698,0.105083,0.098837,0.131999,0.164497
321,1979.965698,0.110181,0.10374,0.138705,0.174453
322,1984.975708,0.109636,0.103093,0.141223,0.179223
323,1989.985596,0.110393,0.103859,0.145005,0.186802
324,1994.995605,0.1084,0.10169,0.14575,0.192944
325,2000.005615,0.106235,0.103514,0.144547,0.192303
326,2005.015625,0.111707,0.099088,0.155513,0.199443
327,2010.025635,0.106284,0.102223,0.157276,0.222903
328,2015.035645,0.109289,0.104745,0.16673,0.225668
329,2020.035645,0.113107,0.106759,0.180947,0.25526
330,2025.045654,0.116574,0.109582,0.19162,0.276902
331,2030.055664,0.117287,0.111475,0.194686,0.290965
332,2035.065674,0.119359,0.112474,0.203043,0.29913
333,2040.075684,0.119258,0.112405,0.205175,0.30506
334,2045.085693,0.119161,0.110592,0.205594,0.306384
335,2050.095703,0.116899,0.111538,0.201964,0.307347
336,2055.095703,0.117115,0.109443,0.20524,0.305527
337,2060.105713,0.115057,0.11029,0.201056,0.306777
338,2065.115723,0.113643,0.108316,0.197981,0.301777
339,2070.125732,0.112134,0.108032,0.203027,0.30406
340,2075.135742,0.114671,0.109773,0.205082,0.311383
341,2080.145752,0.116226,0.109009,0.207131,0.316531
342,2085.155762,0.114805,0.110458,0.20684,0.317308
343,2090.165771,0.114635,0.110664,0.207981,0.314674
344,2095.165771,0.11567,0.10953,0.205589,0.311452
345,2100.175537,0.115881,0.110594,0.204255,0.312872
346,2105.185547,0.114602,0.107736,0.20652,0.306451
347,2110.195557,0.115381,0.111139,0.203038,0.304055
348,2115.205566,0.114593,0.110338,0.201057,0.302595
349,2120.215576,0.11528,0.11114,0.202004,0.301297
350,2125.225586,0.119005,0.113197,0.201721,0.30286
351,2130.225586,0.119923,0.11395,0.201841,0.30013
352,2135.235596,0.117541,0.11234,0.199029,0.295993
353,2140.245605,0.118879,0.113555,0.197531,0.295077
354,2145.255615,0.119425,0.111534,0.195214,0.290361
355,2150.265625,0.118208,0.113665,0.196964,0.288551
356,2155.275635,0.121179,0.114221,0.195832,0.285191
357,2160.285645,0.121329,0.113395,0.1908,0.280226
358,2165.295654,0.120965,0.113436,0.189999,0.276196
359,2170.295654,0.120825,0.115025,0.189497,0.274413
360,2175.305664,0.121145,0.11458,0.189624,0.271969
361,2180.315674,0.12326,0.116052,0.189126,0.270227
362,2185.325684,0.122629,0.115756,0.187444,0.265969
363,2190.335693,0.124454,0.117825,0.187535,0.26561
364,2195.345703,0.124804,0.118386,0.185793,0.26264
365,2200.355713,0.126027,0.118671,0.180918,0.255675
366,2205.355713,0.123766,0.117681,0.180603,0.247944
367,2210.365723,0.126775,0.119125,0.18169,0.249146
368,2215.375732,0.127508,0.120303,0.182908,0.249897
369,2220.385742,0.128087,0.120183,0.181474,0.25113
370,2225.395752,0.124948,0.117258,0.183236,0.254445
371,2230.405762,0.124534,0.118016,0.187054,0.264019
372,2235.415771,0.123745,0.115955,0.184729,0.266285
373,2240.425537,0.119662,0.114402,0.184188,0.265085
374,2245.425537,0.116353,0.110567,0.182834,0.263839
375,2250.435547,0.113586,0.107533,0.182767,0.262515
376,2255.445557,0.110742,0.105474,0.177966,0.260797
377,2260.455566,0.108955,0.103432,0.175337,0.259792
378,2265.465576,0.106675,0.100186,0.172869,0.25464
379,2270.475586,0.105473,0.099946,0.173967,0.257231
380,2275.485596,0.105363,0.099156,0.176395,0.261474
381,2280.485596,0.101929,0.096675,0.171761,0.258801
382,2285.495605,0.100886,0.096799,0.172887,0.263231
383,2290.505615,0.100876,0.09705,0.170781,0.264541
384,2295.515625,0.098864,0.093056,0.168304,0.2625
385,2300.525635,0.096928,0.090157,0.167573,0.261463
386,2305.535645,0.095198,0.090409,0.169132,0.263315
387,2310.545654,0.094905,0.089142,0.168492,0.266116
388,2315.555664,0.092864,0.086845,0.16489,0.255493
389,2320.555664,0.095887,0.090053,0.166799,0.255608
390,2325.565674,0.096245,0.093748,0.16801,0.257757
391,2330.575684,0.096972,0.091202,0.166345,0.254206
392,2335.585693,0.094975,0.090833,0.162839,0.25396
393,2340.595703,0.094508,0.089207,0.16476,0.246713
394,2345.605713,0.091987,0.087954,0.158341,0.239261
395,2350.615723,0.08917,0.085698,0.154117,0.230949
396,2355.615723,0.093773,0.088236,0.156829,0.233916
397,2360.625732,0.093813,0.088234,0.158088,0.230758
398,2365.635742,0.094167,0.087951,0.150211,0.225919
399,2370.645752,0.093899,0.086888,0.151054,0.219907
400,2375.655762,0.092384,0.088926,0.143941,0.210763
401,2380.665771,0.089717,0.085909,0.140287,0.201628
402,2385.675537,0.090468,0.084194,0.136778,0.189648
403,2390.685547,0.093516,0.087454,0.136531,0.185466
404,2395.685547,0.093641,0.087049,0.12815,0.180837
405,2400.695557,0.093388,0.086566,0.127605,0.173812
406,2405.705566,0.09158,0.086381,0.124522,0.166025
407,2410.715576,0.089321,0.08252,0.119016,0.154764
408,2415.725586,0.085203,0.085791,0.11238,0.149006
409,2420.735596,0.088882,0.082497,0.11607,0.147587
410,2425.745605,0.085729,0.081717,0.113696,0.147554
411,2430.745605,0.086084,0.083792,0.114275,0.146721
412,2435.755615,0.085546,0.08468,0.115804,0.146613
413,2440.765625,0.081974,0.07552,0.10619,0.137895
414,2445.775635,0.083192,0.083567,0.107034,0.144306
415,2450.785645,0.08797,0.081863,0.111695,0.14577
416,2455.795654,0.087139,0.078565,0.108558,0.145098
417,2460.805664,0.082838,0.078627,0.107336,0.146375
418,2465.815674,0.083431,0.07796,0.101994,0.140205
419,2470.815674,0.084317,0.078133,0.106894,0.139026
420,2475.825684,0.07384,0.075263,0.102089,0.130113
421,2480.835693,0.080779,0.075478,0.103058,0.140704
422,2485.845703,0.109425,0.108368,0.093224,0.14055
423,2490.855713,0.158312,0.106444,0.159026,0.200631
424,2495.865723,0.172537,0.125748,0.168574,0.224411
425,2500.875732,0.111182,0.100038,0.132938,0.136939
