Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
238,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X204_Y145,6,,,36,38,    0.033294
239,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X193_Y210,6,,,37,1,    0.000876
240,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X173_Y81,6,,,38,270,    0.236564
241,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Algae/Water_X166_Y190,7,,,24,1,    0.000876
242,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X172_Y208,7,,,25,65,    0.056951
243,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X172_Y158,7,,,26,54,    0.047313
244,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X216_Y154,7,,,27,71,    0.062208
245,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X207_Y145,7,,,28,52,    0.045560
246,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X161_Y225,7,,,29,11,    0.009638
247,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Algae/Water_X173_Y223,7,,,30,22,    0.019276
248,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X192_Y177,7,,,31,0,0
249,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X180_Y235,7,,,32,101,    0.088492
250,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X203_Y145,7,,,33,0,0
251,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X130_Y44,7,,,34,4,    0.003505
252,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X180_Y160,7,,,35,14,    0.012266
253,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X204_Y145,7,,,36,381,    0.333818
254,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X193_Y210,7,,,37,199,    0.174356
255,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X173_Y81,7,,,38,3,    0.002628
256,2,BARE SOIL-WATER,mudflat_X192_Y115,,,Algae/Water_X166_Y190,8,,,24,4,    0.003505
257,2,BARE SOIL-WATER,mudflat_X192_Y115,,,Water_X172_Y208,8,,,25,1323,    1.159164
258,2,BARE SOIL-WATER,mudflat_X192_Y115,,,shallowwater_X172_Y158,8,,,26,1036,    0.907705
259,2,BARE SOIL-WATER,mudflat_X192_Y115,,,Water_X216_Y154,8,,,27,128,    0.112149
260,2,BARE SOIL-WATER,mudflat_X192_Y115,,,shallowwater_X207_Y145,8,,,28,144,    0.126167
261,2,BARE SOIL-WATER,mudflat_X192_Y115,,,algae_X161_Y225,8,,,29,145,    0.127044
262,2,BARE SOIL-WATER,mudflat_X192_Y115,,,Algae/Water_X173_Y223,8,,,30,87,    0.076226
263,2,BARE SOIL-WATER,mudflat_X192_Y115,,,Water_X192_Y177,8,,,31,3,    0.002628
264,2,BARE SOIL-WATER,mudflat_X192_Y115,,,algae_X180_Y235,8,,,32,384,    0.336447
265,2,BARE SOIL-WATER,mudflat_X192_Y115,,,shallowwater_X203_Y145,8,,,33,8,    0.007009
266,2,BARE SOIL-WATER,mudflat_X192_Y115,,,shallowwater_X130_Y44,8,,,34,34,    0.029790
267,2,BARE SOIL-WATER,mudflat_X192_Y115,,,shallowwater_X180_Y160,8,,,35,68,    0.059579
268,2,BARE SOIL-WATER,mudflat_X192_Y115,,,Water_X204_Y145,8,,,36,330,    0.289134
269,2,BARE SOIL-WATER,mudflat_X192_Y115,,,algae_X193_Y210,8,,,37,356,    0.311914
270,2,BARE SOIL-WATER,mudflat_X192_Y115,,,shallowwater_X173_Y81,8,,,38,93,    0.081483
271,2,GREEN VEG-NPV,,greenveg_X178_Y226,NPV_X151_Y331,,,9,22,,31,    0.027161
272,2,GREEN VEG-NPV,,greenveg_X178_Y226,NPV_X130_Y187,,,9,23,,78,    0.068341
273,2,GREEN VEG-NPV,,Pickleweed_X176_Y92,NPV_X151_Y331,,,10,22,,4,    0.003505
274,2,GREEN VEG-NPV,,Pickleweed_X176_Y92,NPV_X130_Y187,,,10,23,,13,    0.011390
275,2,GREEN VEG-NPV,,greenveg_X186_Y103,NPV_X151_Y331,,,11,22,,158,    0.138434
276,2,GREEN VEG-NPV,,greenveg_X186_Y103,NPV_X130_Y187,,,11,23,,719,    0.629961
277,2,GREEN VEG-NPV,,greenveg_X197_Y135,NPV_X151_Y331,,,12,22,,522,    0.457357
278,2,GREEN VEG-NPV,,greenveg_X197_Y135,NPV_X130_Y187,,,12,23,,1506,    1.319502
279,2,GREEN VEG-NPV,,greenveg_X225_Y41,NPV_X151_Y331,,,13,22,,114,    0.099883
280,2,GREEN VEG-NPV,,greenveg_X225_Y41,NPV_X130_Y187,,,13,23,,280,    0.245326
281,2,GREEN VEG-NPV,,Pickleweed_X198_Y51,NPV_X151_Y331,,,14,22,,2958,    2.591691
282,2,GREEN VEG-NPV,,Pickleweed_X198_Y51,NPV_X130_Y187,,,14,23,,3599,    3.153311
283,2,GREEN VEG-NPV,,Pickleweed_X185_Y145,NPV_X151_Y331,,,15,22,,1307,    1.145145
284,2,GREEN VEG-NPV,,Pickleweed_X185_Y145,NPV_X130_Y187,,,15,23,,424,    0.371493
285,2,GREEN VEG-NPV,,Uplands_X168_Y121,NPV_X151_Y331,,,16,22,,835,    0.731596
286,2,GREEN VEG-NPV,,Uplands_X168_Y121,NPV_X130_Y187,,,16,23,,2547,    2.231587
287,2,GREEN VEG-NPV,,greenveg_X218_Y247,NPV_X151_Y331,,,17,22,,1459,    1.278322
288,2,GREEN VEG-NPV,,greenveg_X218_Y247,NPV_X130_Y187,,,17,23,,280,    0.245326
289,2,GREEN VEG-NPV,,greenveg_X196_Y48,NPV_X151_Y331,,,18,22,,1337,    1.171430
290,2,GREEN VEG-NPV,,greenveg_X196_Y48,NPV_X130_Y187,,,18,23,,994,    0.870906
291,2,GREEN VEG-NPV,,Uplands_X188_Y51,NPV_X151_Y331,,,19,22,,174,    0.152452
292,2,GREEN VEG-NPV,,Uplands_X188_Y51,NPV_X130_Y187,,,19,23,,235,    0.205898
293,2,GREEN VEG-NPV,,greenveg_X83_Y198,NPV_X151_Y331,,,20,22,,419,    0.367112
294,2,GREEN VEG-NPV,,greenveg_X83_Y198,NPV_X130_Y187,,,20,23,,2234,    1.957348
295,2,GREEN VEG-NPV,,greenveg_X176_Y111,NPV_X151_Y331,,,21,22,,318,    0.278620
296,2,GREEN VEG-NPV,,greenveg_X176_Y111,NPV_X130_Y187,,,21,23,,719,    0.629961
297,2,GREEN VEG-WATER,,greenveg_X178_Y226,,Algae/Water_X166_Y190,,9,,24,1,    0.000876
298,2,GREEN VEG-WATER,,greenveg_X178_Y226,,Water_X172_Y208,,9,,25,21,    0.018399
299,2,GREEN VEG-WATER,,greenveg_X178_Y226,,shallowwater_X172_Y158,,9,,26,17,    0.014895
300,2,GREEN VEG-WATER,,greenveg_X178_Y226,,Water_X216_Y154,,9,,27,3,    0.002628
301,2,GREEN VEG-WATER,,greenveg_X178_Y226,,shallowwater_X207_Y145,,9,,28,4,    0.003505
302,2,GREEN VEG-WATER,,greenveg_X178_Y226,,algae_X161_Y225,,9,,29,2,    0.001752
303,2,GREEN VEG-WATER,,greenveg_X178_Y226,,Algae/Water_X173_Y223,,9,,30,15,    0.013142
304,2,GREEN VEG-WATER,,greenveg_X178_Y226,,Water_X192_Y177,,9,,31,0,0
305,2,GREEN VEG-WATER,,greenveg_X178_Y226,,algae_X180_Y235,,9,,32,4,    0.003505
306,2,GREEN VEG-WATER,,greenveg_X178_Y226,,shallowwater_X203_Y145,,9,,33,1,    0.000876
307,2,GREEN VEG-WATER,,greenveg_X178_Y226,,shallowwater_X130_Y44,,9,,34,5,    0.004381
308,2,GREEN VEG-WATER,,greenveg_X178_Y226,,shallowwater_X180_Y160,,9,,35,4,    0.003505
309,2,GREEN VEG-WATER,,greenveg_X178_Y226,,Water_X204_Y145,,9,,36,76,    0.066588
310,2,GREEN VEG-WATER,,greenveg_X178_Y226,,algae_X193_Y210,,9,,37,103,    0.090245
311,2,GREEN VEG-WATER,,greenveg_X178_Y226,,shallowwater_X173_Y81,,9,,38,2,    0.001752
312,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,Algae/Water_X166_Y190,,10,,24,4,    0.003505
313,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,Water_X172_Y208,,10,,25,14,    0.012266
314,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,shallowwater_X172_Y158,,10,,26,4,    0.003505
315,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,Water_X216_Y154,,10,,27,1,    0.000876
316,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,shallowwater_X207_Y145,,10,,28,1,    0.000876
317,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,algae_X161_Y225,,10,,29,7,    0.006133
318,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,Algae/Water_X173_Y223,,10,,30,10,    0.008762
319,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,Water_X192_Y177,,10,,31,2,    0.001752
320,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,algae_X180_Y235,,10,,32,12,    0.010514
321,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,shallowwater_X203_Y145,,10,,33,2,    0.001752
322,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,shallowwater_X130_Y44,,10,,34,11,    0.009638
323,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,shallowwater_X180_Y160,,10,,35,14,    0.012266
324,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,Water_X204_Y145,,10,,36,41,    0.035923
325,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,algae_X193_Y210,,10,,37,14,    0.012266
326,2,GREEN VEG-WATER,,Pickleweed_X176_Y92,,shallowwater_X173_Y81,,10,,38,7,    0.006133
327,2,GREEN VEG-WATER,,greenveg_X186_Y103,,Algae/Water_X166_Y190,,11,,24,0,0
328,2,GREEN VEG-WATER,,greenveg_X186_Y103,,Water_X172_Y208,,11,,25,33,    0.028913
329,2,GREEN VEG-WATER,,greenveg_X186_Y103,,shallowwater_X172_Y158,,11,,26,0,0
330,2,GREEN VEG-WATER,,greenveg_X186_Y103,,Water_X216_Y154,,11,,27,9,    0.007885
331,2,GREEN VEG-WATER,,greenveg_X186_Y103,,shallowwater_X207_Y145,,11,,28,7,    0.006133
332,2,GREEN VEG-WATER,,greenveg_X186_Y103,,algae_X161_Y225,,11,,29,3,    0.002628
333,2,GREEN VEG-WATER,,greenveg_X186_Y103,,Algae/Water_X173_Y223,,11,,30,0,0
334,2,GREEN VEG-WATER,,greenveg_X186_Y103,,Water_X192_Y177,,11,,31,0,0
335,2,GREEN VEG-WATER,,greenveg_X186_Y103,,algae_X180_Y235,,11,,32,5,    0.004381
336,2,GREEN VEG-WATER,,greenveg_X186_Y103,,shallowwater_X203_Y145,,11,,33,0,0
337,2,GREEN VEG-WATER,,greenveg_X186_Y103,,shallowwater_X130_Y44,,11,,34,1,    0.000876
338,2,GREEN VEG-WATER,,greenveg_X186_Y103,,shallowwater_X180_Y160,,11,,35,3,    0.002628
339,2,GREEN VEG-WATER,,greenveg_X186_Y103,,Water_X204_Y145,,11,,36,46,    0.040304
340,2,GREEN VEG-WATER,,greenveg_X186_Y103,,algae_X193_Y210,,11,,37,29,    0.025409
341,2,GREEN VEG-WATER,,greenveg_X186_Y103,,shallowwater_X173_Y81,,11,,38,1,    0.000876
342,2,GREEN VEG-WATER,,greenveg_X197_Y135,,Algae/Water_X166_Y190,,12,,24,1,    0.000876
343,2,GREEN VEG-WATER,,greenveg_X197_Y135,,Water_X172_Y208,,12,,25,138,    0.120911
344,2,GREEN VEG-WATER,,greenveg_X197_Y135,,shallowwater_X172_Y158,,12,,26,57,    0.049941
345,2,GREEN VEG-WATER,,greenveg_X197_Y135,,Water_X216_Y154,,12,,27,7,    0.006133
346,2,GREEN VEG-WATER,,greenveg_X197_Y135,,shallowwater_X207_Y145,,12,,28,25,    0.021904
347,2,GREEN VEG-WATER,,greenveg_X197_Y135,,algae_X161_Y225,,12,,29,11,    0.009638
348,2,GREEN VEG-WATER,,greenveg_X197_Y135,,Algae/Water_X173_Y223,,12,,30,2,    0.001752
349,2,GREEN VEG-WATER,,greenveg_X197_Y135,,Water_X192_Y177,,12,,31,0,0
350,2,GREEN VEG-WATER,,greenveg_X197_Y135,,algae_X180_Y235,,12,,32,41,    0.035923
351,2,GREEN VEG-WATER,,greenveg_X197_Y135,,shallowwater_X203_Y145,,12,,33,1,    0.000876
352,2,GREEN VEG-WATER,,greenveg_X197_Y135,,shallowwater_X130_Y44,,12,,34,22,    0.019276
353,2,GREEN VEG-WATER,,greenveg_X197_Y135,,shallowwater_X180_Y160,,12,,35,12,    0.010514
354,2,GREEN VEG-WATER,,greenveg_X197_Y135,,Water_X204_Y145,,12,,36,101,    0.088492
355,2,GREEN VEG-WATER,,greenveg_X197_Y135,,algae_X193_Y210,,12,,37,273,    0.239193
356,2,GREEN VEG-WATER,,greenveg_X197_Y135,,shallowwater_X173_Y81,,12,,38,23,    0.020152
357,2,GREEN VEG-WATER,,greenveg_X225_Y41,,Algae/Water_X166_Y190,,13,,24,0,0
358,2,GREEN VEG-WATER,,greenveg_X225_Y41,,Water_X172_Y208,,13,,25,21,    0.018399
359,2,GREEN VEG-WATER,,greenveg_X225_Y41,,shallowwater_X172_Y158,,13,,26,13,    0.011390
360,2,GREEN VEG-WATER,,greenveg_X225_Y41,,Water_X216_Y154,,13,,27,16,    0.014019
361,2,GREEN VEG-WATER,,greenveg_X225_Y41,,shallowwater_X207_Y145,,13,,28,11,    0.009638
362,2,GREEN VEG-WATER,,greenveg_X225_Y41,,algae_X161_Y225,,13,,29,0,0
363,2,GREEN VEG-WATER,,greenveg_X225_Y41,,Algae/Water_X173_Y223,,13,,30,2,    0.001752
364,2,GREEN VEG-WATER,,greenveg_X225_Y41,,Water_X192_Y177,,13,,31,2,    0.001752
365,2,GREEN VEG-WATER,,greenveg_X225_Y41,,algae_X180_Y235,,13,,32,72,    0.063084
366,2,GREEN VEG-WATER,,greenveg_X225_Y41,,shallowwater_X203_Y145,,13,,33,9,    0.007885
367,2,GREEN VEG-WATER,,greenveg_X225_Y41,,shallowwater_X130_Y44,,13,,34,9,    0.007885
368,2,GREEN VEG-WATER,,greenveg_X225_Y41,,shallowwater_X180_Y160,,13,,35,1,    0.000876
369,2,GREEN VEG-WATER,,greenveg_X225_Y41,,Water_X204_Y145,,13,,36,243,    0.212908
370,2,GREEN VEG-WATER,,greenveg_X225_Y41,,algae_X193_Y210,,13,,37,124,    0.108644
371,2,GREEN VEG-WATER,,greenveg_X225_Y41,,shallowwater_X173_Y81,,13,,38,27,    0.023656
372,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,Algae/Water_X166_Y190,,14,,24,0,0
373,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,Water_X172_Y208,,14,,25,0,0
374,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,shallowwater_X172_Y158,,14,,26,0,0
375,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,Water_X216_Y154,,14,,27,0,0
376,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,shallowwater_X207_Y145,,14,,28,0,0
377,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,algae_X161_Y225,,14,,29,0,0
378,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,Algae/Water_X173_Y223,,14,,30,0,0
379,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,Water_X192_Y177,,14,,31,1,    0.000876
380,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,algae_X180_Y235,,14,,32,2,    0.001752
381,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,shallowwater_X203_Y145,,14,,33,0,0
382,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,shallowwater_X130_Y44,,14,,34,3,    0.002628
383,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,shallowwater_X180_Y160,,14,,35,0,0
384,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,Water_X204_Y145,,14,,36,33,    0.028913
385,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,algae_X193_Y210,,14,,37,8,    0.007009
386,2,GREEN VEG-WATER,,Pickleweed_X198_Y51,,shallowwater_X173_Y81,,14,,38,5,    0.004381
387,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,Algae/Water_X166_Y190,,15,,24,0,0
388,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,Water_X172_Y208,,15,,25,1,    0.000876
389,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,shallowwater_X172_Y158,,15,,26,1,    0.000876
390,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,Water_X216_Y154,,15,,27,0,0
391,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,shallowwater_X207_Y145,,15,,28,0,0
392,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,algae_X161_Y225,,15,,29,0,0
393,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,Algae/Water_X173_Y223,,15,,30,0,0
394,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,Water_X192_Y177,,15,,31,7,    0.006133
395,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,algae_X180_Y235,,15,,32,1,    0.000876
396,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,shallowwater_X203_Y145,,15,,33,0,0
397,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,shallowwater_X130_Y44,,15,,34,4,    0.003505
398,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,shallowwater_X180_Y160,,15,,35,0,0
399,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,Water_X204_Y145,,15,,36,33,    0.028913
400,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,algae_X193_Y210,,15,,37,6,    0.005257
401,2,GREEN VEG-WATER,,Pickleweed_X185_Y145,,shallowwater_X173_Y81,,15,,38,31,    0.027161
402,2,GREEN VEG-WATER,,Uplands_X168_Y121,,Algae/Water_X166_Y190,,16,,24,17,    0.014895
403,2,GREEN VEG-WATER,,Uplands_X168_Y121,,Water_X172_Y208,,16,,25,41,    0.035923
404,2,GREEN VEG-WATER,,Uplands_X168_Y121,,shallowwater_X172_Y158,,16,,26,264,    0.231307
405,2,GREEN VEG-WATER,,Uplands_X168_Y121,,Water_X216_Y154,,16,,27,27,    0.023656
406,2,GREEN VEG-WATER,,Uplands_X168_Y121,,shallowwater_X207_Y145,,16,,28,58,    0.050817
407,2,GREEN VEG-WATER,,Uplands_X168_Y121,,algae_X161_Y225,,16,,29,23,    0.020152
408,2,GREEN VEG-WATER,,Uplands_X168_Y121,,Algae/Water_X173_Y223,,16,,30,72,    0.063084
409,2,GREEN VEG-WATER,,Uplands_X168_Y121,,Water_X192_Y177,,16,,31,84,    0.073598
410,2,GREEN VEG-WATER,,Uplands_X168_Y121,,algae_X180_Y235,,16,,32,441,    0.386388
411,2,GREEN VEG-WATER,,Uplands_X168_Y121,,shallowwater_X203_Y145,,16,,33,116,    0.101635
412,2,GREEN VEG-WATER,,Uplands_X168_Y121,,shallowwater_X130_Y44,,16,,34,16,    0.014019
413,2,GREEN VEG-WATER,,Uplands_X168_Y121,,shallowwater_X180_Y160,,16,,35,298,    0.261097
414,2,GREEN VEG-WATER,,Uplands_X168_Y121,,Water_X204_Y145,,16,,36,420,    0.367988
415,2,GREEN VEG-WATER,,Uplands_X168_Y121,,algae_X193_Y210,,16,,37,916,    0.802565
416,2,GREEN VEG-WATER,,Uplands_X168_Y121,,shallowwater_X173_Y81,,16,,38,70,    0.061331
417,2,GREEN VEG-WATER,,greenveg_X218_Y247,,Algae/Water_X166_Y190,,17,,24,0,0
418,2,GREEN VEG-WATER,,greenveg_X218_Y247,,Water_X172_Y208,,17,,25,14,    0.012266
419,2,GREEN VEG-WATER,,greenveg_X218_Y247,,shallowwater_X172_Y158,,17,,26,157,    0.137558
420,2,GREEN VEG-WATER,,greenveg_X218_Y247,,Water_X216_Y154,,17,,27,32,    0.028037
421,2,GREEN VEG-WATER,,greenveg_X218_Y247,,shallowwater_X207_Y145,,17,,28,20,    0.017523
422,2,GREEN VEG-WATER,,greenveg_X218_Y247,,algae_X161_Y225,,17,,29,0,0
423,2,GREEN VEG-WATER,,greenveg_X218_Y247,,Algae/Water_X173_Y223,,17,,30,2,    0.001752
424,2,GREEN VEG-WATER,,greenveg_X218_Y247,,Water_X192_Y177,,17,,31,12,    0.010514
425,2,GREEN VEG-WATER,,greenveg_X218_Y247,,algae_X180_Y235,,17,,32,180,    0.157709
426,2,GREEN VEG-WATER,,greenveg_X218_Y247,,shallowwater_X203_Y145,,17,,33,54,    0.047313
427,2,GREEN VEG-WATER,,greenveg_X218_Y247,,shallowwater_X130_Y44,,17,,34,36,    0.031542
428,2,GREEN VEG-WATER,,greenveg_X218_Y247,,shallowwater_X180_Y160,,17,,35,157,    0.137558
429,2,GREEN VEG-WATER,,greenveg_X218_Y247,,Water_X204_Y145,,17,,36,163,    0.142815
430,2,GREEN VEG-WATER,,greenveg_X218_Y247,,algae_X193_Y210,,17,,37,220,    0.192756
431,2,GREEN VEG-WATER,,greenveg_X218_Y247,,shallowwater_X173_Y81,,17,,38,114,    0.099883
432,2,GREEN VEG-WATER,,greenveg_X196_Y48,,Algae/Water_X166_Y190,,18,,24,0,0
433,2,GREEN VEG-WATER,,greenveg_X196_Y48,,Water_X172_Y208,,18,,25,3,    0.002628
434,2,GREEN VEG-WATER,,greenveg_X196_Y48,,shallowwater_X172_Y158,,18,,26,2,    0.001752
435,2,GREEN VEG-WATER,,greenveg_X196_Y48,,Water_X216_Y154,,18,,27,0,0
436,2,GREEN VEG-WATER,,greenveg_X196_Y48,,shallowwater_X207_Y145,,18,,28,0,0
437,2,GREEN VEG-WATER,,greenveg_X196_Y48,,algae_X161_Y225,,18,,29,0,0
438,2,GREEN VEG-WATER,,greenveg_X196_Y48,,Algae/Water_X173_Y223,,18,,30,0,0
439,2,GREEN VEG-WATER,,greenveg_X196_Y48,,Water_X192_Y177,,18,,31,0,0
440,2,GREEN VEG-WATER,,greenveg_X196_Y48,,algae_X180_Y235,,18,,32,6,    0.005257
441,2,GREEN VEG-WATER,,greenveg_X196_Y48,,shallowwater_X203_Y145,,18,,33,0,0
442,2,GREEN VEG-WATER,,greenveg_X196_Y48,,shallowwater_X130_Y44,,18,,34,1,    0.000876
443,2,GREEN VEG-WATER,,greenveg_X196_Y48,,shallowwater_X180_Y160,,18,,35,1,    0.000876
444,2,GREEN VEG-WATER,,greenveg_X196_Y48,,Water_X204_Y145,,18,,36,21,    0.018399
445,2,GREEN VEG-WATER,,greenveg_X196_Y48,,algae_X193_Y210,,18,,37,5,    0.004381
446,2,GREEN VEG-WATER,,greenveg_X196_Y48,,shallowwater_X173_Y81,,18,,38,63,    0.055198
447,2,GREEN VEG-WATER,,Uplands_X188_Y51,,Algae/Water_X166_Y190,,19,,24,0,0
448,2,GREEN VEG-WATER,,Uplands_X188_Y51,,Water_X172_Y208,,19,,25,0,0
449,2,GREEN VEG-WATER,,Uplands_X188_Y51,,shallowwater_X172_Y158,,19,,26,2,    0.001752
450,2,GREEN VEG-WATER,,Uplands_X188_Y51,,Water_X216_Y154,,19,,27,0,0
451,2,GREEN VEG-WATER,,Uplands_X188_Y51,,shallowwater_X207_Y145,,19,,28,5,    0.004381
452,2,GREEN VEG-WATER,,Uplands_X188_Y51,,algae_X161_Y225,,19,,29,0,0
453,2,GREEN VEG-WATER,,Uplands_X188_Y51,,Algae/Water_X173_Y223,,19,,30,1,    0.000876
454,2,GREEN VEG-WATER,,Uplands_X188_Y51,,Water_X192_Y177,,19,,31,3,    0.002628
455,2,GREEN VEG-WATER,,Uplands_X188_Y51,,algae_X180_Y235,,19,,32,3,    0.002628
456,2,GREEN VEG-WATER,,Uplands_X188_Y51,,shallowwater_X203_Y145,,19,,33,0,0
457,2,GREEN VEG-WATER,,Uplands_X188_Y51,,shallowwater_X130_Y44,,19,,34,14,    0.012266
458,2,GREEN VEG-WATER,,Uplands_X188_Y51,,shallowwater_X180_Y160,,19,,35,1,    0.000876
459,2,GREEN VEG-WATER,,Uplands_X188_Y51,,Water_X204_Y145,,19,,36,25,    0.021904
460,2,GREEN VEG-WATER,,Uplands_X188_Y51,,algae_X193_Y210,,19,,37,7,    0.006133
461,2,GREEN VEG-WATER,,Uplands_X188_Y51,,shallowwater_X173_Y81,,19,,38,65,    0.056951
462,2,GREEN VEG-WATER,,greenveg_X83_Y198,,Algae/Water_X166_Y190,,20,,24,2,    0.001752
463,2,GREEN VEG-WATER,,greenveg_X83_Y198,,Water_X172_Y208,,20,,25,13,    0.011390
464,2,GREEN VEG-WATER,,greenveg_X83_Y198,,shallowwater_X172_Y158,,20,,26,72,    0.063084
465,2,GREEN VEG-WATER,,greenveg_X83_Y198,,Water_X216_Y154,,20,,27,32,    0.028037
466,2,GREEN VEG-WATER,,greenveg_X83_Y198,,shallowwater_X207_Y145,,20,,28,23,    0.020152
467,2,GREEN VEG-WATER,,greenveg_X83_Y198,,algae_X161_Y225,,20,,29,9,    0.007885
468,2,GREEN VEG-WATER,,greenveg_X83_Y198,,Algae/Water_X173_Y223,,20,,30,18,    0.015771
469,2,GREEN VEG-WATER,,greenveg_X83_Y198,,Water_X192_Y177,,20,,31,2,    0.001752
470,2,GREEN VEG-WATER,,greenveg_X83_Y198,,algae_X180_Y235,,20,,32,115,    0.100759
471,2,GREEN VEG-WATER,,greenveg_X83_Y198,,shallowwater_X203_Y145,,20,,33,1,    0.000876
472,2,GREEN VEG-WATER,,greenveg_X83_Y198,,shallowwater_X130_Y44,,20,,34,5,    0.004381
473,2,GREEN VEG-WATER,,greenveg_X83_Y198,,shallowwater_X180_Y160,,20,,35,10,    0.008762
474,2,GREEN VEG-WATER,,greenveg_X83_Y198,,Water_X204_Y145,,20,,36,72,    0.063084
475,2,GREEN VEG-WATER,,greenveg_X83_Y198,,algae_X193_Y210,,20,,37,142,    0.124415
476,2,GREEN VEG-WATER,,greenveg_X83_Y198,,shallowwater_X173_Y81,,20,,38,24,    0.021028
477,2,GREEN VEG-WATER,,greenveg_X176_Y111,,Algae/Water_X166_Y190,,21,,24,4,    0.003505
478,2,GREEN VEG-WATER,,greenveg_X176_Y111,,Water_X172_Y208,,21,,25,163,    0.142815
479,2,GREEN VEG-WATER,,greenveg_X176_Y111,,shallowwater_X172_Y158,,21,,26,121,    0.106016
480,2,GREEN VEG-WATER,,greenveg_X176_Y111,,Water_X216_Y154,,21,,27,92,    0.080607
481,2,GREEN VEG-WATER,,greenveg_X176_Y111,,shallowwater_X207_Y145,,21,,28,79,    0.069217
482,2,GREEN VEG-WATER,,greenveg_X176_Y111,,algae_X161_Y225,,21,,29,35,    0.030666
483,2,GREEN VEG-WATER,,greenveg_X176_Y111,,Algae/Water_X173_Y223,,21,,30,11,    0.009638
484,2,GREEN VEG-WATER,,greenveg_X176_Y111,,Water_X192_Y177,,21,,31,6,    0.005257
485,2,GREEN VEG-WATER,,greenveg_X176_Y111,,algae_X180_Y235,,21,,32,117,    0.102511
486,2,GREEN VEG-WATER,,greenveg_X176_Y111,,shallowwater_X203_Y145,,21,,33,20,    0.017523
487,2,GREEN VEG-WATER,,greenveg_X176_Y111,,shallowwater_X130_Y44,,21,,34,35,    0.030666
