Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
800,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X130_Y44,1,16,,27,0,0
801,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X172_Y158,1,16,,28,0,0
802,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X173_Y81,1,16,,29,0,0
803,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X180_Y160,1,16,,30,0,0
804,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X203_Y145,1,16,,31,0,0
805,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X207_Y145,1,16,,32,0,0
806,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X172_Y208,1,16,,33,0,0
807,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X192_Y177,1,16,,34,0,0
808,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X204_Y145,1,16,,35,0,0
809,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X216_Y154,1,16,,36,0,0
810,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Algae/Water_X166_Y190,1,17,,22,0,0
811,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Algae/Water_X173_Y223,1,17,,23,0,0
812,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,algae_X161_Y225,1,17,,24,0,0
813,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,algae_X180_Y235,1,17,,25,0,0
814,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,algae_X193_Y210,1,17,,26,0,0
815,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X130_Y44,1,17,,27,0,0
816,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X172_Y158,1,17,,28,0,0
817,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X173_Y81,1,17,,29,0,0
818,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X180_Y160,1,17,,30,0,0
819,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X203_Y145,1,17,,31,0,0
820,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X207_Y145,1,17,,32,0,0
821,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X172_Y208,1,17,,33,0,0
822,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X192_Y177,1,17,,34,0,0
823,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X204_Y145,1,17,,35,0,0
824,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X216_Y154,1,17,,36,0,0
825,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Algae/Water_X166_Y190,1,18,,22,0,0
826,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Algae/Water_X173_Y223,1,18,,23,0,0
827,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,algae_X161_Y225,1,18,,24,0,0
828,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,algae_X180_Y235,1,18,,25,0,0
829,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,algae_X193_Y210,1,18,,26,0,0
830,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X130_Y44,1,18,,27,0,0
831,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X172_Y158,1,18,,28,0,0
832,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X173_Y81,1,18,,29,0,0
833,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X180_Y160,1,18,,30,0,0
834,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X203_Y145,1,18,,31,0,0
835,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X207_Y145,1,18,,32,0,0
836,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Water_X172_Y208,1,18,,33,0,0
837,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Water_X192_Y177,1,18,,34,0,0
838,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Water_X204_Y145,1,18,,35,0,0
839,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Water_X216_Y154,1,18,,36,0,0
840,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Algae/Water_X166_Y190,2,9,,22,0,0
841,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Algae/Water_X173_Y223,2,9,,23,0,0
842,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,algae_X161_Y225,2,9,,24,0,0
843,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,algae_X180_Y235,2,9,,25,0,0
844,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,algae_X193_Y210,2,9,,26,0,0
845,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X130_Y44,2,9,,27,0,0
846,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X172_Y158,2,9,,28,0,0
847,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X173_Y81,2,9,,29,0,0
848,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X180_Y160,2,9,,30,0,0
849,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X203_Y145,2,9,,31,0,0
850,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X207_Y145,2,9,,32,0,0
851,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Water_X172_Y208,2,9,,33,0,0
852,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Water_X192_Y177,2,9,,34,0,0
853,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Water_X204_Y145,2,9,,35,0,0
854,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Water_X216_Y154,2,9,,36,0,0
855,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,Algae/Water_X166_Y190,2,10,,22,0,0
856,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,Algae/Water_X173_Y223,2,10,,23,0,0
857,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,algae_X161_Y225,2,10,,24,0,0
858,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,algae_X180_Y235,2,10,,25,0,0
859,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,algae_X193_Y210,2,10,,26,0,0
860,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,shallowwater_X130_Y44,2,10,,27,0,0
861,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,shallowwater_X172_Y158,2,10,,28,0,0
862,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,shallowwater_X173_Y81,2,10,,29,0,0
863,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,shallowwater_X180_Y160,2,10,,30,0,0
864,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,shallowwater_X203_Y145,2,10,,31,0,0
865,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,shallowwater_X207_Y145,2,10,,32,0,0
866,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,Water_X172_Y208,2,10,,33,0,0
867,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,Water_X192_Y177,2,10,,34,0,0
868,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,Water_X204_Y145,2,10,,35,0,0
869,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,Water_X216_Y154,2,10,,36,0,0
870,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,Algae/Water_X166_Y190,2,11,,22,0,0
871,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,Algae/Water_X173_Y223,2,11,,23,0,0
872,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,algae_X161_Y225,2,11,,24,0,0
873,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,algae_X180_Y235,2,11,,25,0,0
874,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,algae_X193_Y210,2,11,,26,0,0
875,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,shallowwater_X130_Y44,2,11,,27,0,0
876,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,shallowwater_X172_Y158,2,11,,28,0,0
877,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,shallowwater_X173_Y81,2,11,,29,0,0
878,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,shallowwater_X180_Y160,2,11,,30,0,0
879,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,shallowwater_X203_Y145,2,11,,31,0,0
880,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,shallowwater_X207_Y145,2,11,,32,0,0
881,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,Water_X172_Y208,2,11,,33,0,0
882,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,Water_X192_Y177,2,11,,34,0,0
883,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,Water_X204_Y145,2,11,,35,0,0
884,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X218_Y247,,Water_X216_Y154,2,11,,36,0,0
885,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,Algae/Water_X166_Y190,2,12,,22,0,0
886,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,Algae/Water_X173_Y223,2,12,,23,0,0
887,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,algae_X161_Y225,2,12,,24,0,0
888,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,algae_X180_Y235,2,12,,25,0,0
889,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,algae_X193_Y210,2,12,,26,0,0
890,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,shallowwater_X130_Y44,2,12,,27,0,0
891,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,shallowwater_X172_Y158,2,12,,28,0,0
892,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,shallowwater_X173_Y81,2,12,,29,0,0
893,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,shallowwater_X180_Y160,2,12,,30,0,0
894,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,shallowwater_X203_Y145,2,12,,31,0,0
895,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,shallowwater_X207_Y145,2,12,,32,0,0
896,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,Water_X172_Y208,2,12,,33,0,0
897,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,Water_X192_Y177,2,12,,34,0,0
898,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,Water_X204_Y145,2,12,,35,0,0
899,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X225_Y41,,Water_X216_Y154,2,12,,36,0,0
900,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,Algae/Water_X166_Y190,2,13,,22,0,0
901,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,Algae/Water_X173_Y223,2,13,,23,0,0
902,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,algae_X161_Y225,2,13,,24,0,0
903,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,algae_X180_Y235,2,13,,25,0,0
904,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,algae_X193_Y210,2,13,,26,0,0
905,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,shallowwater_X130_Y44,2,13,,27,0,0
906,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,shallowwater_X172_Y158,2,13,,28,0,0
907,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,shallowwater_X173_Y81,2,13,,29,0,0
908,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,shallowwater_X180_Y160,2,13,,30,0,0
909,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,shallowwater_X203_Y145,2,13,,31,0,0
910,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,shallowwater_X207_Y145,2,13,,32,0,0
911,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,Water_X172_Y208,2,13,,33,0,0
912,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,Water_X192_Y177,2,13,,34,0,0
913,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,Water_X204_Y145,2,13,,35,0,0
914,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X83_Y198,,Water_X216_Y154,2,13,,36,0,0
915,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,Algae/Water_X166_Y190,2,14,,22,0,0
916,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,Algae/Water_X173_Y223,2,14,,23,0,0
917,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,algae_X161_Y225,2,14,,24,0,0
918,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,algae_X180_Y235,2,14,,25,0,0
919,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,algae_X193_Y210,2,14,,26,0,0
920,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,shallowwater_X130_Y44,2,14,,27,0,0
921,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,shallowwater_X172_Y158,2,14,,28,0,0
922,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,shallowwater_X173_Y81,2,14,,29,0,0
923,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,shallowwater_X180_Y160,2,14,,30,0,0
924,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,shallowwater_X203_Y145,2,14,,31,0,0
925,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,shallowwater_X207_Y145,2,14,,32,0,0
926,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,Water_X172_Y208,2,14,,33,0,0
927,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,Water_X192_Y177,2,14,,34,0,0
928,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,Water_X204_Y145,2,14,,35,0,0
929,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X176_Y92,,Water_X216_Y154,2,14,,36,0,0
930,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,Algae/Water_X166_Y190,2,15,,22,0,0
931,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,Algae/Water_X173_Y223,2,15,,23,0,0
932,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,algae_X161_Y225,2,15,,24,0,0
933,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,algae_X180_Y235,2,15,,25,0,0
934,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,algae_X193_Y210,2,15,,26,0,0
935,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,shallowwater_X130_Y44,2,15,,27,0,0
936,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,shallowwater_X172_Y158,2,15,,28,0,0
937,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,shallowwater_X173_Y81,2,15,,29,0,0
938,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,shallowwater_X180_Y160,2,15,,30,0,0
939,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,shallowwater_X203_Y145,2,15,,31,0,0
940,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,shallowwater_X207_Y145,2,15,,32,0,0
941,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,Water_X172_Y208,2,15,,33,0,0
942,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,Water_X192_Y177,2,15,,34,0,0
943,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,Water_X204_Y145,2,15,,35,0,0
944,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X185_Y145,,Water_X216_Y154,2,15,,36,0,0
945,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,Algae/Water_X166_Y190,2,16,,22,0,0
946,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,Algae/Water_X173_Y223,2,16,,23,0,0
947,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,algae_X161_Y225,2,16,,24,0,0
948,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,algae_X180_Y235,2,16,,25,0,0
949,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,algae_X193_Y210,2,16,,26,0,0
950,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,shallowwater_X130_Y44,2,16,,27,0,0
951,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,shallowwater_X172_Y158,2,16,,28,0,0
952,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,shallowwater_X173_Y81,2,16,,29,0,0
953,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,shallowwater_X180_Y160,2,16,,30,0,0
954,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,shallowwater_X203_Y145,2,16,,31,0,0
955,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,shallowwater_X207_Y145,2,16,,32,0,0
956,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,Water_X172_Y208,2,16,,33,0,0
957,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,Water_X192_Y177,2,16,,34,0,0
958,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,Water_X204_Y145,2,16,,35,0,0
959,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Pickleweed_X198_Y51,,Water_X216_Y154,2,16,,36,0,0
960,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,Algae/Water_X166_Y190,2,17,,22,0,0
961,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,Algae/Water_X173_Y223,2,17,,23,0,0
962,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,algae_X161_Y225,2,17,,24,0,0
963,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,algae_X180_Y235,2,17,,25,0,0
964,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,algae_X193_Y210,2,17,,26,0,0
965,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,shallowwater_X130_Y44,2,17,,27,0,0
966,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,shallowwater_X172_Y158,2,17,,28,0,0
967,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,shallowwater_X173_Y81,2,17,,29,0,0
968,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,shallowwater_X180_Y160,2,17,,30,0,0
969,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,shallowwater_X203_Y145,2,17,,31,0,0
970,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,shallowwater_X207_Y145,2,17,,32,0,0
971,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,Water_X172_Y208,2,17,,33,0,0
972,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,Water_X192_Y177,2,17,,34,0,0
973,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,Water_X204_Y145,2,17,,35,0,0
974,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X168_Y121,,Water_X216_Y154,2,17,,36,0,0
975,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,Algae/Water_X166_Y190,2,18,,22,0,0
976,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,Algae/Water_X173_Y223,2,18,,23,0,0
977,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,algae_X161_Y225,2,18,,24,0,0
978,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,algae_X180_Y235,2,18,,25,0,0
979,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,algae_X193_Y210,2,18,,26,0,0
980,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,shallowwater_X130_Y44,2,18,,27,0,0
981,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,shallowwater_X172_Y158,2,18,,28,0,0
982,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,shallowwater_X173_Y81,2,18,,29,0,0
983,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,shallowwater_X180_Y160,2,18,,30,0,0
984,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,shallowwater_X203_Y145,2,18,,31,0,0
985,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,shallowwater_X207_Y145,2,18,,32,0,0
986,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,Water_X172_Y208,2,18,,33,0,0
987,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,Water_X192_Y177,2,18,,34,0,0
988,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,Uplands_X188_Y51,,Water_X204_Y145,2,18,,35,0,0
