Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
2791,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y163,,shallowwater_X172_Y158,5,17,,39,0,0
2792,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y163,,shallowwater_X173_Y81,5,17,,40,0,0
2793,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y163,,shallowwater_X180_Y160,5,17,,41,0,0
2794,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y163,,shallowwater_X203_Y145,5,17,,42,0,0
2795,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y163,,shallowwater_X207_Y145,5,17,,43,0,0
2796,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y163,,Water_X172_Y208,5,17,,44,0,0
2797,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y163,,Water_X192_Y177,5,17,,45,0,0
2798,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y163,,Water_X204_Y145,5,17,,46,0,0
2799,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y163,,Water_X216_Y154,5,17,,47,0,0
2800,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,Algae/Water_X166_Y190,5,18,,30,0,0
2801,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,Algae/Water_X173_Y223,5,18,,31,0,0
2802,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,algae_X161_Y225,5,18,,32,0,0
2803,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,algae_X162_Y245,5,18,,33,0,0
2804,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,algae_X180_Y235,5,18,,34,0,0
2805,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,algae_X193_Y210,5,18,,35,0,0
2806,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,algae_X207_Y206,5,18,,36,0,0
2807,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,algae_X209_Y208,5,18,,37,0,0
2808,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,shallowwater_X130_Y44,5,18,,38,0,0
2809,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,shallowwater_X172_Y158,5,18,,39,0,0
2810,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,shallowwater_X173_Y81,5,18,,40,0,0
2811,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,shallowwater_X180_Y160,5,18,,41,0,0
2812,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,shallowwater_X203_Y145,5,18,,42,0,0
2813,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,shallowwater_X207_Y145,5,18,,43,0,0
2814,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,Water_X172_Y208,5,18,,44,0,0
2815,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,Water_X192_Y177,5,18,,45,0,0
2816,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,Water_X204_Y145,5,18,,46,0,0
2817,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X214_Y199,,Water_X216_Y154,5,18,,47,0,0
2818,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Algae/Water_X166_Y190,5,19,,30,0,0
2819,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Algae/Water_X173_Y223,5,19,,31,0,0
2820,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,algae_X161_Y225,5,19,,32,0,0
2821,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,algae_X162_Y245,5,19,,33,0,0
2822,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,algae_X180_Y235,5,19,,34,0,0
2823,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,algae_X193_Y210,5,19,,35,0,0
2824,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,algae_X207_Y206,5,19,,36,0,0
2825,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,algae_X209_Y208,5,19,,37,0,0
2826,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X130_Y44,5,19,,38,0,0
2827,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X172_Y158,5,19,,39,0,0
2828,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X173_Y81,5,19,,40,0,0
2829,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X180_Y160,5,19,,41,0,0
2830,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X203_Y145,5,19,,42,0,0
2831,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X207_Y145,5,19,,43,0,0
2832,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Water_X172_Y208,5,19,,44,0,0
2833,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Water_X192_Y177,5,19,,45,0,0
2834,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Water_X204_Y145,5,19,,46,0,0
2835,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Water_X216_Y154,5,19,,47,0,0
2836,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Algae/Water_X166_Y190,5,20,,30,0,0
2837,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Algae/Water_X173_Y223,5,20,,31,0,0
2838,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,algae_X161_Y225,5,20,,32,0,0
2839,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,algae_X162_Y245,5,20,,33,0,0
2840,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,algae_X180_Y235,5,20,,34,0,0
2841,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,algae_X193_Y210,5,20,,35,0,0
2842,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,algae_X207_Y206,5,20,,36,0,0
2843,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,algae_X209_Y208,5,20,,37,0,0
2844,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X130_Y44,5,20,,38,0,0
2845,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X172_Y158,5,20,,39,0,0
2846,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X173_Y81,5,20,,40,0,0
2847,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X180_Y160,5,20,,41,0,0
2848,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X203_Y145,5,20,,42,0,0
2849,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X207_Y145,5,20,,43,0,0
2850,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Water_X172_Y208,5,20,,44,0,0
2851,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Water_X192_Y177,5,20,,45,0,0
2852,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Water_X204_Y145,5,20,,46,0,0
2853,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Water_X216_Y154,5,20,,47,0,0
2854,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Algae/Water_X166_Y190,5,21,,30,0,0
2855,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Algae/Water_X173_Y223,5,21,,31,0,0
2856,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,algae_X161_Y225,5,21,,32,0,0
2857,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,algae_X162_Y245,5,21,,33,0,0
2858,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,algae_X180_Y235,5,21,,34,0,0
2859,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,algae_X193_Y210,5,21,,35,0,0
2860,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,algae_X207_Y206,5,21,,36,0,0
2861,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,algae_X209_Y208,5,21,,37,0,0
2862,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X130_Y44,5,21,,38,0,0
2863,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X172_Y158,5,21,,39,0,0
2864,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X173_Y81,5,21,,40,0,0
2865,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X180_Y160,5,21,,41,0,0
2866,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X203_Y145,5,21,,42,0,0
2867,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X207_Y145,5,21,,43,0,0
2868,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Water_X172_Y208,5,21,,44,0,0
2869,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Water_X192_Y177,5,21,,45,0,0
2870,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Water_X204_Y145,5,21,,46,0,0
2871,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Water_X216_Y154,5,21,,47,0,0
2872,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Algae/Water_X166_Y190,5,22,,30,0,0
2873,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Algae/Water_X173_Y223,5,22,,31,0,0
2874,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,algae_X161_Y225,5,22,,32,0,0
2875,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,algae_X162_Y245,5,22,,33,0,0
2876,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,algae_X180_Y235,5,22,,34,0,0
2877,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,algae_X193_Y210,5,22,,35,0,0
2878,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,algae_X207_Y206,5,22,,36,0,0
2879,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,algae_X209_Y208,5,22,,37,0,0
2880,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X130_Y44,5,22,,38,0,0
2881,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X172_Y158,5,22,,39,0,0
2882,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X173_Y81,5,22,,40,0,0
2883,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X180_Y160,5,22,,41,0,0
2884,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X203_Y145,5,22,,42,0,0
2885,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X207_Y145,5,22,,43,0,0
2886,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Water_X172_Y208,5,22,,44,0,0
2887,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Water_X192_Y177,5,22,,45,0,0
2888,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Water_X204_Y145,5,22,,46,0,0
2889,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Water_X216_Y154,5,22,,47,0,0
2890,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Algae/Water_X166_Y190,5,23,,30,0,0
2891,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Algae/Water_X173_Y223,5,23,,31,0,0
2892,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,algae_X161_Y225,5,23,,32,0,0
2893,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,algae_X162_Y245,5,23,,33,0,0
2894,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,algae_X180_Y235,5,23,,34,0,0
2895,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,algae_X193_Y210,5,23,,35,0,0
2896,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,algae_X207_Y206,5,23,,36,0,0
2897,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,algae_X209_Y208,5,23,,37,0,0
2898,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X130_Y44,5,23,,38,0,0
2899,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X172_Y158,5,23,,39,0,0
2900,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X173_Y81,5,23,,40,0,0
2901,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X180_Y160,5,23,,41,0,0
2902,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X203_Y145,5,23,,42,0,0
2903,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X207_Y145,5,23,,43,0,0
2904,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Water_X172_Y208,5,23,,44,0,0
2905,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Water_X192_Y177,5,23,,45,0,0
2906,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Water_X204_Y145,5,23,,46,0,0
2907,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Water_X216_Y154,5,23,,47,0,0
2908,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Algae/Water_X166_Y190,5,24,,30,0,0
2909,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Algae/Water_X173_Y223,5,24,,31,0,0
2910,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,algae_X161_Y225,5,24,,32,0,0
2911,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,algae_X162_Y245,5,24,,33,0,0
2912,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,algae_X180_Y235,5,24,,34,0,0
2913,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,algae_X193_Y210,5,24,,35,0,0
2914,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,algae_X207_Y206,5,24,,36,0,0
2915,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,algae_X209_Y208,5,24,,37,0,0
2916,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X130_Y44,5,24,,38,0,0
2917,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X172_Y158,5,24,,39,0,0
2918,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X173_Y81,5,24,,40,0,0
2919,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X180_Y160,5,24,,41,0,0
2920,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X203_Y145,5,24,,42,0,0
2921,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X207_Y145,5,24,,43,0,0
2922,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Water_X172_Y208,5,24,,44,0,0
2923,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Water_X192_Y177,5,24,,45,0,0
2924,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Water_X204_Y145,5,24,,46,0,0
2925,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Water_X216_Y154,5,24,,47,0,0
2926,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Algae/Water_X166_Y190,5,25,,30,0,0
2927,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Algae/Water_X173_Y223,5,25,,31,0,0
2928,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,algae_X161_Y225,5,25,,32,0,0
2929,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,algae_X162_Y245,5,25,,33,0,0
2930,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,algae_X180_Y235,5,25,,34,0,0
2931,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,algae_X193_Y210,5,25,,35,0,0
2932,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,algae_X207_Y206,5,25,,36,0,0
2933,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,algae_X209_Y208,5,25,,37,0,0
2934,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X130_Y44,5,25,,38,0,0
2935,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X172_Y158,5,25,,39,0,0
2936,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X173_Y81,5,25,,40,0,0
2937,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X180_Y160,5,25,,41,0,0
2938,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X203_Y145,5,25,,42,0,0
2939,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X207_Y145,5,25,,43,0,0
2940,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Water_X172_Y208,5,25,,44,0,0
2941,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Water_X192_Y177,5,25,,45,0,0
2942,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Water_X204_Y145,5,25,,46,0,0
2943,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Water_X216_Y154,5,25,,47,0,0
2944,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Algae/Water_X166_Y190,5,26,,30,0,0
2945,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Algae/Water_X173_Y223,5,26,,31,0,0
2946,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,algae_X161_Y225,5,26,,32,0,0
2947,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,algae_X162_Y245,5,26,,33,0,0
2948,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,algae_X180_Y235,5,26,,34,0,0
2949,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,algae_X193_Y210,5,26,,35,0,0
2950,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,algae_X207_Y206,5,26,,36,0,0
2951,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,algae_X209_Y208,5,26,,37,0,0
2952,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X130_Y44,5,26,,38,0,0
2953,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X172_Y158,5,26,,39,0,0
2954,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X173_Y81,5,26,,40,0,0
2955,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X180_Y160,5,26,,41,0,0
2956,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X203_Y145,5,26,,42,0,0
2957,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X207_Y145,5,26,,43,0,0
2958,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Water_X172_Y208,5,26,,44,0,0
2959,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Water_X192_Y177,5,26,,45,0,0
2960,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Water_X204_Y145,5,26,,46,0,0
2961,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Water_X216_Y154,5,26,,47,0,0
2962,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Algae/Water_X166_Y190,6,12,,30,0,0
2963,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Algae/Water_X173_Y223,6,12,,31,0,0
2964,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,algae_X161_Y225,6,12,,32,0,0
2965,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,algae_X162_Y245,6,12,,33,0,0
2966,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,algae_X180_Y235,6,12,,34,0,0
2967,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,algae_X193_Y210,6,12,,35,0,0
2968,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,algae_X207_Y206,6,12,,36,0,0
2969,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,algae_X209_Y208,6,12,,37,0,0
2970,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X130_Y44,6,12,,38,0,0
2971,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X172_Y158,6,12,,39,0,0
2972,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X173_Y81,6,12,,40,0,0
2973,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X180_Y160,6,12,,41,0,0
2974,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X203_Y145,6,12,,42,0,0
2975,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X207_Y145,6,12,,43,0,0
2976,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X172_Y208,6,12,,44,0,0
2977,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X192_Y177,6,12,,45,0,0
