Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
824,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y138,Pickleweed_X185_Y145,NPV_X151_Y331,,9,20,25,,0,0
825,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y138,Pickleweed_X198_Y51,NPV_X130_Y187,,9,21,24,,0,0
826,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y138,Pickleweed_X198_Y51,NPV_X151_Y331,,9,21,25,,0,0
827,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y138,Uplands_X168_Y121,NPV_X130_Y187,,9,22,24,,0,0
828,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y138,Uplands_X168_Y121,NPV_X151_Y331,,9,22,25,,0,0
829,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y138,Uplands_X188_Y51,NPV_X130_Y187,,9,23,24,,0,0
830,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y138,Uplands_X188_Y51,NPV_X151_Y331,,9,23,25,,0,0
831,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X186_Y103,NPV_X130_Y187,,10,14,24,,0,0
832,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X186_Y103,NPV_X151_Y331,,10,14,25,,0,0
833,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X196_Y48,NPV_X130_Y187,,10,15,24,,0,0
834,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X196_Y48,NPV_X151_Y331,,10,15,25,,0,0
835,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X218_Y247,NPV_X130_Y187,,10,16,24,,0,0
836,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X218_Y247,NPV_X151_Y331,,10,16,25,,0,0
837,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X225_Y41,NPV_X130_Y187,,10,17,24,,0,0
838,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X225_Y41,NPV_X151_Y331,,10,17,25,,0,0
839,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X83_Y198,NPV_X130_Y187,,10,18,24,,0,0
840,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,greenveg_X83_Y198,NPV_X151_Y331,,10,18,25,,0,0
841,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Pickleweed_X176_Y92,NPV_X130_Y187,,10,19,24,,0,0
842,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Pickleweed_X176_Y92,NPV_X151_Y331,,10,19,25,,0,0
843,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Pickleweed_X185_Y145,NPV_X130_Y187,,10,20,24,,0,0
844,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Pickleweed_X185_Y145,NPV_X151_Y331,,10,20,25,,0,0
845,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Pickleweed_X198_Y51,NPV_X130_Y187,,10,21,24,,0,0
846,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Pickleweed_X198_Y51,NPV_X151_Y331,,10,21,25,,0,0
847,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Uplands_X168_Y121,NPV_X130_Y187,,10,22,24,,0,0
848,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Uplands_X168_Y121,NPV_X151_Y331,,10,22,25,,0,0
849,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Uplands_X188_Y51,NPV_X130_Y187,,10,23,24,,0,0
850,3,BARE SOIL-GREEN VEG-NPV,baresoil_X220_Y140,Uplands_X188_Y51,NPV_X151_Y331,,10,23,25,,0,0
851,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X186_Y103,NPV_X130_Y187,,11,14,24,,0,0
852,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X186_Y103,NPV_X151_Y331,,11,14,25,,0,0
853,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X196_Y48,NPV_X130_Y187,,11,15,24,,0,0
854,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X196_Y48,NPV_X151_Y331,,11,15,25,,0,0
855,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X218_Y247,NPV_X130_Y187,,11,16,24,,0,0
856,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X218_Y247,NPV_X151_Y331,,11,16,25,,0,0
857,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X225_Y41,NPV_X130_Y187,,11,17,24,,0,0
858,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X225_Y41,NPV_X151_Y331,,11,17,25,,0,0
859,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X83_Y198,NPV_X130_Y187,,11,18,24,,0,0
860,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,greenveg_X83_Y198,NPV_X151_Y331,,11,18,25,,0,0
861,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X176_Y92,NPV_X130_Y187,,11,19,24,,0,0
862,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X176_Y92,NPV_X151_Y331,,11,19,25,,0,0
863,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X185_Y145,NPV_X130_Y187,,11,20,24,,0,0
864,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X185_Y145,NPV_X151_Y331,,11,20,25,,0,0
865,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X198_Y51,NPV_X130_Y187,,11,21,24,,0,0
866,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X198_Y51,NPV_X151_Y331,,11,21,25,,0,0
867,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Uplands_X168_Y121,NPV_X130_Y187,,11,22,24,,0,0
868,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Uplands_X168_Y121,NPV_X151_Y331,,11,22,25,,0,0
869,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Uplands_X188_Y51,NPV_X130_Y187,,11,23,24,,0,0
870,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Uplands_X188_Y51,NPV_X151_Y331,,11,23,25,,0,0
871,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X186_Y103,NPV_X130_Y187,,12,14,24,,0,0
872,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X186_Y103,NPV_X151_Y331,,12,14,25,,0,0
873,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X196_Y48,NPV_X130_Y187,,12,15,24,,0,0
874,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X196_Y48,NPV_X151_Y331,,12,15,25,,0,0
875,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X218_Y247,NPV_X130_Y187,,12,16,24,,0,0
876,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X218_Y247,NPV_X151_Y331,,12,16,25,,0,0
877,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X225_Y41,NPV_X130_Y187,,12,17,24,,0,0
878,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X225_Y41,NPV_X151_Y331,,12,17,25,,0,0
879,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X83_Y198,NPV_X130_Y187,,12,18,24,,0,0
880,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X83_Y198,NPV_X151_Y331,,12,18,25,,0,0
881,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X176_Y92,NPV_X130_Y187,,12,19,24,,0,0
882,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X176_Y92,NPV_X151_Y331,,12,19,25,,0,0
883,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X185_Y145,NPV_X130_Y187,,12,20,24,,0,0
884,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X185_Y145,NPV_X151_Y331,,12,20,25,,0,0
885,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X198_Y51,NPV_X130_Y187,,12,21,24,,0,0
886,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X198_Y51,NPV_X151_Y331,,12,21,25,,0,0
887,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Uplands_X168_Y121,NPV_X130_Y187,,12,22,24,,0,0
888,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Uplands_X168_Y121,NPV_X151_Y331,,12,22,25,,0,0
889,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Uplands_X188_Y51,NPV_X130_Y187,,12,23,24,,0,0
890,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Uplands_X188_Y51,NPV_X151_Y331,,12,23,25,,0,0
891,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X186_Y103,NPV_X130_Y187,,13,14,24,,0,0
892,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X186_Y103,NPV_X151_Y331,,13,14,25,,0,0
893,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X196_Y48,NPV_X130_Y187,,13,15,24,,0,0
894,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X196_Y48,NPV_X151_Y331,,13,15,25,,0,0
895,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X218_Y247,NPV_X130_Y187,,13,16,24,,0,0
896,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X218_Y247,NPV_X151_Y331,,13,16,25,,0,0
897,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X225_Y41,NPV_X130_Y187,,13,17,24,,0,0
898,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X225_Y41,NPV_X151_Y331,,13,17,25,,0,0
899,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X83_Y198,NPV_X130_Y187,,13,18,24,,0,0
900,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X83_Y198,NPV_X151_Y331,,13,18,25,,0,0
901,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X176_Y92,NPV_X130_Y187,,13,19,24,,0,0
902,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X176_Y92,NPV_X151_Y331,,13,19,25,,0,0
903,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X185_Y145,NPV_X130_Y187,,13,20,24,,0,0
904,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X185_Y145,NPV_X151_Y331,,13,20,25,,0,0
905,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X198_Y51,NPV_X130_Y187,,13,21,24,,0,0
906,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X198_Y51,NPV_X151_Y331,,13,21,25,,0,0
907,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Uplands_X168_Y121,NPV_X130_Y187,,13,22,24,,0,0
908,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Uplands_X168_Y121,NPV_X151_Y331,,13,22,25,,0,0
909,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Uplands_X188_Y51,NPV_X130_Y187,,13,23,24,,0,0
910,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Uplands_X188_Y51,NPV_X151_Y331,,13,23,25,,0,0
911,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Algae/Water_X166_Y190,0,14,,26,0,0
912,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Algae/Water_X173_Y223,0,14,,27,0,0
913,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,algae_X161_Y225,0,14,,28,0,0
914,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,algae_X180_Y235,0,14,,29,0,0
915,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,algae_X193_Y210,0,14,,30,0,0
916,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X130_Y44,0,14,,31,0,0
917,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X172_Y158,0,14,,32,0,0
918,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X173_Y81,0,14,,33,0,0
919,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X180_Y160,0,14,,34,0,0
920,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X203_Y145,0,14,,35,0,0
921,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X207_Y145,0,14,,36,0,0
922,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,water_X167_Y168,0,14,,37,0,0
923,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Water_X172_Y208,0,14,,38,0,0
924,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,water_X181_Y227,0,14,,39,0,0
925,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Water_X192_Y177,0,14,,40,0,0
926,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Water_X204_Y145,0,14,,41,0,0
927,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Water_X216_Y154,0,14,,42,0,0
928,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Algae/Water_X166_Y190,0,15,,26,0,0
929,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Algae/Water_X173_Y223,0,15,,27,0,0
930,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,algae_X161_Y225,0,15,,28,0,0
931,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,algae_X180_Y235,0,15,,29,0,0
932,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,algae_X193_Y210,0,15,,30,0,0
933,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X130_Y44,0,15,,31,0,0
934,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X172_Y158,0,15,,32,0,0
935,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X173_Y81,0,15,,33,0,0
936,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X180_Y160,0,15,,34,0,0
937,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X203_Y145,0,15,,35,0,0
938,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X207_Y145,0,15,,36,0,0
939,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,water_X167_Y168,0,15,,37,0,0
940,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Water_X172_Y208,0,15,,38,0,0
941,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,water_X181_Y227,0,15,,39,0,0
942,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Water_X192_Y177,0,15,,40,0,0
943,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Water_X204_Y145,0,15,,41,0,0
944,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Water_X216_Y154,0,15,,42,0,0
945,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,Algae/Water_X166_Y190,0,16,,26,0,0
946,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,Algae/Water_X173_Y223,0,16,,27,0,0
947,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,algae_X161_Y225,0,16,,28,0,0
948,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,algae_X180_Y235,0,16,,29,0,0
949,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,algae_X193_Y210,0,16,,30,0,0
950,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,shallowwater_X130_Y44,0,16,,31,0,0
951,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,shallowwater_X172_Y158,0,16,,32,0,0
952,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,shallowwater_X173_Y81,0,16,,33,0,0
953,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,shallowwater_X180_Y160,0,16,,34,0,0
954,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,shallowwater_X203_Y145,0,16,,35,0,0
955,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,shallowwater_X207_Y145,0,16,,36,0,0
956,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,water_X167_Y168,0,16,,37,0,0
957,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,Water_X172_Y208,0,16,,38,0,0
958,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,water_X181_Y227,0,16,,39,0,0
959,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,Water_X192_Y177,0,16,,40,0,0
960,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,Water_X204_Y145,0,16,,41,0,0
961,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X218_Y247,,Water_X216_Y154,0,16,,42,0,0
962,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,Algae/Water_X166_Y190,0,17,,26,0,0
963,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,Algae/Water_X173_Y223,0,17,,27,0,0
964,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,algae_X161_Y225,0,17,,28,0,0
965,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,algae_X180_Y235,0,17,,29,0,0
966,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,algae_X193_Y210,0,17,,30,0,0
967,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,shallowwater_X130_Y44,0,17,,31,0,0
968,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,shallowwater_X172_Y158,0,17,,32,0,0
969,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,shallowwater_X173_Y81,0,17,,33,0,0
970,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,shallowwater_X180_Y160,0,17,,34,0,0
971,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,shallowwater_X203_Y145,0,17,,35,0,0
972,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,shallowwater_X207_Y145,0,17,,36,0,0
973,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,water_X167_Y168,0,17,,37,0,0
974,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,Water_X172_Y208,0,17,,38,0,0
975,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,water_X181_Y227,0,17,,39,0,0
976,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,Water_X192_Y177,0,17,,40,0,0
977,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,Water_X204_Y145,0,17,,41,0,0
978,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X225_Y41,,Water_X216_Y154,0,17,,42,0,0
979,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,Algae/Water_X166_Y190,0,18,,26,0,0
980,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,Algae/Water_X173_Y223,0,18,,27,0,0
981,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,algae_X161_Y225,0,18,,28,0,0
982,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,algae_X180_Y235,0,18,,29,0,0
983,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,algae_X193_Y210,0,18,,30,0,0
984,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,shallowwater_X130_Y44,0,18,,31,0,0
985,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,shallowwater_X172_Y158,0,18,,32,0,0
986,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,shallowwater_X173_Y81,0,18,,33,0,0
987,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,shallowwater_X180_Y160,0,18,,34,0,0
988,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,shallowwater_X203_Y145,0,18,,35,0,0
989,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,shallowwater_X207_Y145,0,18,,36,0,0
990,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,water_X167_Y168,0,18,,37,0,0
991,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,Water_X172_Y208,0,18,,38,0,0
992,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,water_X181_Y227,0,18,,39,0,0
993,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,Water_X192_Y177,0,18,,40,0,0
994,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,Water_X204_Y145,0,18,,41,0,0
995,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X83_Y198,,Water_X216_Y154,0,18,,42,0,0
996,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,Algae/Water_X166_Y190,0,19,,26,0,0
997,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,Algae/Water_X173_Y223,0,19,,27,0,0
998,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,algae_X161_Y225,0,19,,28,0,0
999,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,algae_X180_Y235,0,19,,29,0,0
1000,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,algae_X193_Y210,0,19,,30,0,0
1001,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,shallowwater_X130_Y44,0,19,,31,0,0
1002,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,shallowwater_X172_Y158,0,19,,32,0,0
1003,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,shallowwater_X173_Y81,0,19,,33,0,0
1004,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,shallowwater_X180_Y160,0,19,,34,0,0
1005,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,shallowwater_X203_Y145,0,19,,35,0,0
1006,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,shallowwater_X207_Y145,0,19,,36,0,0
1007,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,water_X167_Y168,0,19,,37,0,0
1008,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,Water_X172_Y208,0,19,,38,0,0
1009,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,water_X181_Y227,0,19,,39,0,0
1010,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,Water_X192_Y177,0,19,,40,0,0
1011,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,Water_X204_Y145,0,19,,41,0,0
1012,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X176_Y92,,Water_X216_Y154,0,19,,42,0,0
1013,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X185_Y145,,Algae/Water_X166_Y190,0,20,,26,0,0
1014,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X185_Y145,,Algae/Water_X173_Y223,0,20,,27,0,0
1015,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Pickleweed_X185_Y145,,algae_X161_Y225,0,20,,28,0,0
