Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
1655,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X173_Y81,6,9,,29,0,0
1656,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X180_Y160,6,9,,30,0,0
1657,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X203_Y145,6,9,,31,0,0
1658,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X207_Y145,6,9,,32,0,0
1659,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X172_Y208,6,9,,33,0,0
1660,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X192_Y177,6,9,,34,0,0
1661,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X204_Y145,6,9,,35,0,0
1662,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X216_Y154,6,9,,36,0,0
1663,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Algae/Water_X166_Y190,6,10,,22,0,0
1664,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Algae/Water_X173_Y223,6,10,,23,0,0
1665,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,algae_X161_Y225,6,10,,24,0,0
1666,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,algae_X180_Y235,6,10,,25,0,0
1667,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,algae_X193_Y210,6,10,,26,0,0
1668,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X130_Y44,6,10,,27,0,0
1669,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X172_Y158,6,10,,28,0,0
1670,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X173_Y81,6,10,,29,0,0
1671,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X180_Y160,6,10,,30,0,0
1672,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X203_Y145,6,10,,31,0,0
1673,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X207_Y145,6,10,,32,0,0
1674,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Water_X172_Y208,6,10,,33,0,0
1675,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Water_X192_Y177,6,10,,34,0,0
1676,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Water_X204_Y145,6,10,,35,0,0
1677,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Water_X216_Y154,6,10,,36,0,0
1678,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,Algae/Water_X166_Y190,6,11,,22,0,0
1679,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,Algae/Water_X173_Y223,6,11,,23,0,0
1680,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,algae_X161_Y225,6,11,,24,0,0
1681,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,algae_X180_Y235,6,11,,25,0,0
1682,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,algae_X193_Y210,6,11,,26,0,0
1683,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X130_Y44,6,11,,27,0,0
1684,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X172_Y158,6,11,,28,0,0
1685,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X173_Y81,6,11,,29,0,0
1686,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X180_Y160,6,11,,30,0,0
1687,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X203_Y145,6,11,,31,0,0
1688,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X207_Y145,6,11,,32,0,0
1689,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,Water_X172_Y208,6,11,,33,0,0
1690,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,Water_X192_Y177,6,11,,34,0,0
1691,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,Water_X204_Y145,6,11,,35,0,0
1692,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,Water_X216_Y154,6,11,,36,0,0
1693,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,Algae/Water_X166_Y190,6,12,,22,0,0
1694,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,Algae/Water_X173_Y223,6,12,,23,0,0
1695,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,algae_X161_Y225,6,12,,24,0,0
1696,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,algae_X180_Y235,6,12,,25,0,0
1697,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,algae_X193_Y210,6,12,,26,0,0
1698,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,shallowwater_X130_Y44,6,12,,27,0,0
1699,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,shallowwater_X172_Y158,6,12,,28,0,0
1700,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,shallowwater_X173_Y81,6,12,,29,0,0
1701,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,shallowwater_X180_Y160,6,12,,30,0,0
1702,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,shallowwater_X203_Y145,6,12,,31,0,0
1703,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,shallowwater_X207_Y145,6,12,,32,0,0
1704,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,Water_X172_Y208,6,12,,33,0,0
1705,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,Water_X192_Y177,6,12,,34,0,0
1706,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,Water_X204_Y145,6,12,,35,0,0
1707,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X225_Y41,,Water_X216_Y154,6,12,,36,0,0
1708,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,Algae/Water_X166_Y190,6,13,,22,0,0
1709,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,Algae/Water_X173_Y223,6,13,,23,0,0
1710,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,algae_X161_Y225,6,13,,24,0,0
1711,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,algae_X180_Y235,6,13,,25,0,0
1712,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,algae_X193_Y210,6,13,,26,0,0
1713,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,shallowwater_X130_Y44,6,13,,27,0,0
1714,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,shallowwater_X172_Y158,6,13,,28,0,0
1715,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,shallowwater_X173_Y81,6,13,,29,0,0
1716,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,shallowwater_X180_Y160,6,13,,30,0,0
1717,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,shallowwater_X203_Y145,6,13,,31,0,0
1718,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,shallowwater_X207_Y145,6,13,,32,0,0
1719,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,Water_X172_Y208,6,13,,33,0,0
1720,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,Water_X192_Y177,6,13,,34,0,0
1721,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,Water_X204_Y145,6,13,,35,0,0
1722,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X83_Y198,,Water_X216_Y154,6,13,,36,0,0
1723,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,Algae/Water_X166_Y190,6,14,,22,0,0
1724,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,Algae/Water_X173_Y223,6,14,,23,0,0
1725,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,algae_X161_Y225,6,14,,24,0,0
1726,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,algae_X180_Y235,6,14,,25,0,0
1727,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,algae_X193_Y210,6,14,,26,0,0
1728,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,shallowwater_X130_Y44,6,14,,27,0,0
1729,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,shallowwater_X172_Y158,6,14,,28,0,0
1730,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,shallowwater_X173_Y81,6,14,,29,0,0
1731,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,shallowwater_X180_Y160,6,14,,30,0,0
1732,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,shallowwater_X203_Y145,6,14,,31,0,0
1733,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,shallowwater_X207_Y145,6,14,,32,0,0
1734,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,Water_X172_Y208,6,14,,33,0,0
1735,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,Water_X192_Y177,6,14,,34,0,0
1736,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,Water_X204_Y145,6,14,,35,0,0
1737,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X176_Y92,,Water_X216_Y154,6,14,,36,0,0
1738,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,Algae/Water_X166_Y190,6,15,,22,0,0
1739,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,Algae/Water_X173_Y223,6,15,,23,0,0
1740,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,algae_X161_Y225,6,15,,24,0,0
1741,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,algae_X180_Y235,6,15,,25,0,0
1742,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,algae_X193_Y210,6,15,,26,0,0
1743,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,shallowwater_X130_Y44,6,15,,27,0,0
1744,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,shallowwater_X172_Y158,6,15,,28,0,0
1745,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,shallowwater_X173_Y81,6,15,,29,0,0
1746,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,shallowwater_X180_Y160,6,15,,30,0,0
1747,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,shallowwater_X203_Y145,6,15,,31,0,0
1748,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,shallowwater_X207_Y145,6,15,,32,0,0
1749,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,Water_X172_Y208,6,15,,33,0,0
1750,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,Water_X192_Y177,6,15,,34,0,0
1751,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,Water_X204_Y145,6,15,,35,0,0
1752,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X185_Y145,,Water_X216_Y154,6,15,,36,0,0
1753,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,Algae/Water_X166_Y190,6,16,,22,0,0
1754,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,Algae/Water_X173_Y223,6,16,,23,0,0
1755,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,algae_X161_Y225,6,16,,24,0,0
1756,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,algae_X180_Y235,6,16,,25,0,0
1757,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,algae_X193_Y210,6,16,,26,0,0
1758,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,shallowwater_X130_Y44,6,16,,27,0,0
1759,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,shallowwater_X172_Y158,6,16,,28,0,0
1760,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,shallowwater_X173_Y81,6,16,,29,0,0
1761,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,shallowwater_X180_Y160,6,16,,30,0,0
1762,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,shallowwater_X203_Y145,6,16,,31,0,0
1763,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,shallowwater_X207_Y145,6,16,,32,0,0
1764,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,Water_X172_Y208,6,16,,33,0,0
1765,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,Water_X192_Y177,6,16,,34,0,0
1766,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,Water_X204_Y145,6,16,,35,0,0
1767,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Pickleweed_X198_Y51,,Water_X216_Y154,6,16,,36,0,0
1768,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,Algae/Water_X166_Y190,6,17,,22,0,0
1769,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,Algae/Water_X173_Y223,6,17,,23,0,0
1770,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,algae_X161_Y225,6,17,,24,0,0
1771,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,algae_X180_Y235,6,17,,25,0,0
1772,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,algae_X193_Y210,6,17,,26,0,0
1773,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,shallowwater_X130_Y44,6,17,,27,0,0
1774,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,shallowwater_X172_Y158,6,17,,28,0,0
1775,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,shallowwater_X173_Y81,6,17,,29,0,0
1776,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,shallowwater_X180_Y160,6,17,,30,0,0
1777,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,shallowwater_X203_Y145,6,17,,31,0,0
1778,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,shallowwater_X207_Y145,6,17,,32,0,0
1779,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,Water_X172_Y208,6,17,,33,0,0
1780,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,Water_X192_Y177,6,17,,34,0,0
1781,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,Water_X204_Y145,6,17,,35,0,0
1782,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X168_Y121,,Water_X216_Y154,6,17,,36,0,0
1783,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,Algae/Water_X166_Y190,6,18,,22,0,0
1784,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,Algae/Water_X173_Y223,6,18,,23,0,0
1785,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,algae_X161_Y225,6,18,,24,0,0
1786,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,algae_X180_Y235,6,18,,25,0,0
1787,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,algae_X193_Y210,6,18,,26,0,0
1788,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,shallowwater_X130_Y44,6,18,,27,0,0
1789,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,shallowwater_X172_Y158,6,18,,28,0,0
1790,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,shallowwater_X173_Y81,6,18,,29,0,0
1791,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,shallowwater_X180_Y160,6,18,,30,0,0
1792,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,shallowwater_X203_Y145,6,18,,31,0,0
1793,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,shallowwater_X207_Y145,6,18,,32,0,0
1794,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,Water_X172_Y208,6,18,,33,0,0
1795,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,Water_X192_Y177,6,18,,34,0,0
1796,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,Water_X204_Y145,6,18,,35,0,0
1797,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,Uplands_X188_Y51,,Water_X216_Y154,6,18,,36,0,0
1798,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,Algae/Water_X166_Y190,7,9,,22,0,0
1799,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,Algae/Water_X173_Y223,7,9,,23,0,0
1800,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,algae_X161_Y225,7,9,,24,0,0
1801,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,algae_X180_Y235,7,9,,25,0,0
1802,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,algae_X193_Y210,7,9,,26,0,0
1803,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,shallowwater_X130_Y44,7,9,,27,0,0
1804,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,shallowwater_X172_Y158,7,9,,28,0,0
1805,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,shallowwater_X173_Y81,7,9,,29,0,0
1806,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,shallowwater_X180_Y160,7,9,,30,0,0
1807,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,shallowwater_X203_Y145,7,9,,31,0,0
1808,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,shallowwater_X207_Y145,7,9,,32,0,0
1809,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,Water_X172_Y208,7,9,,33,0,0
1810,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,Water_X192_Y177,7,9,,34,0,0
1811,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,Water_X204_Y145,7,9,,35,0,0
1812,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X186_Y103,,Water_X216_Y154,7,9,,36,0,0
1813,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,Algae/Water_X166_Y190,7,10,,22,0,0
1814,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,Algae/Water_X173_Y223,7,10,,23,0,0
1815,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,algae_X161_Y225,7,10,,24,0,0
1816,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,algae_X180_Y235,7,10,,25,0,0
1817,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,algae_X193_Y210,7,10,,26,0,0
1818,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,shallowwater_X130_Y44,7,10,,27,0,0
1819,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,shallowwater_X172_Y158,7,10,,28,0,0
1820,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,shallowwater_X173_Y81,7,10,,29,0,0
1821,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,shallowwater_X180_Y160,7,10,,30,0,0
1822,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,shallowwater_X203_Y145,7,10,,31,0,0
1823,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,shallowwater_X207_Y145,7,10,,32,0,0
1824,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,Water_X172_Y208,7,10,,33,0,0
1825,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,Water_X192_Y177,7,10,,34,0,0
1826,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,Water_X204_Y145,7,10,,35,0,0
1827,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X196_Y48,,Water_X216_Y154,7,10,,36,0,0
1828,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,Algae/Water_X166_Y190,7,11,,22,0,0
1829,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,Algae/Water_X173_Y223,7,11,,23,0,0
1830,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,algae_X161_Y225,7,11,,24,0,0
1831,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,algae_X180_Y235,7,11,,25,0,0
1832,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,algae_X193_Y210,7,11,,26,0,0
1833,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,shallowwater_X130_Y44,7,11,,27,0,0
1834,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,shallowwater_X172_Y158,7,11,,28,0,0
1835,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,shallowwater_X173_Y81,7,11,,29,0,0
1836,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,shallowwater_X180_Y160,7,11,,30,0,0
1837,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,shallowwater_X203_Y145,7,11,,31,0,0
1838,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,shallowwater_X207_Y145,7,11,,32,0,0
1839,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,Water_X172_Y208,7,11,,33,0,0
1840,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,Water_X192_Y177,7,11,,34,0,0
1841,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X225_Y62,greenveg_X218_Y247,,Water_X204_Y145,7,11,,35,0,0
