Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
528,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X176_Y92,NPV_X151_Y331,,6,14,20,,0,0
529,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X185_Y145,NPV_X130_Y187,,6,15,19,,0,0
530,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X185_Y145,NPV_X151_Y331,,6,15,20,,0,0
531,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X198_Y51,NPV_X130_Y187,,6,16,19,,0,0
532,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Pickleweed_X198_Y51,NPV_X151_Y331,,6,16,20,,0,0
533,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Uplands_X168_Y121,NPV_X130_Y187,,6,17,19,,0,0
534,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Uplands_X168_Y121,NPV_X151_Y331,,6,17,20,,0,0
535,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Uplands_X188_Y51,NPV_X130_Y187,,6,18,19,,0,0
536,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X220_Y142,Uplands_X188_Y51,NPV_X151_Y331,,6,18,20,,0,0
537,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X186_Y103,NPV_X130_Y187,,7,9,19,,0,0
538,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X186_Y103,NPV_X151_Y331,,7,9,20,,0,0
539,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X196_Y48,NPV_X130_Y187,,7,10,19,,0,0
540,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X196_Y48,NPV_X151_Y331,,7,10,20,,0,0
541,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X218_Y247,NPV_X130_Y187,,7,11,19,,0,0
542,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X218_Y247,NPV_X151_Y331,,7,11,20,,0,0
543,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X225_Y41,NPV_X130_Y187,,7,12,19,,0,0
544,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X225_Y41,NPV_X151_Y331,,7,12,20,,0,0
545,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X83_Y198,NPV_X130_Y187,,7,13,19,,0,0
546,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,greenveg_X83_Y198,NPV_X151_Y331,,7,13,20,,0,0
547,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X176_Y92,NPV_X130_Y187,,7,14,19,,0,0
548,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X176_Y92,NPV_X151_Y331,,7,14,20,,0,0
549,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X185_Y145,NPV_X130_Y187,,7,15,19,,0,0
550,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X185_Y145,NPV_X151_Y331,,7,15,20,,0,0
551,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X198_Y51,NPV_X130_Y187,,7,16,19,,0,0
552,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Pickleweed_X198_Y51,NPV_X151_Y331,,7,16,20,,0,0
553,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Uplands_X168_Y121,NPV_X130_Y187,,7,17,19,,0,0
554,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Uplands_X168_Y121,NPV_X151_Y331,,7,17,20,,0,0
555,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Uplands_X188_Y51,NPV_X130_Y187,,7,18,19,,0,0
556,3,BARE SOIL-GREEN VEG-NPV,BareSoil_X225_Y62,Uplands_X188_Y51,NPV_X151_Y331,,7,18,20,,0,0
557,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X186_Y103,NPV_X130_Y187,,8,9,19,,0,0
558,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X186_Y103,NPV_X151_Y331,,8,9,20,,0,0
559,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X196_Y48,NPV_X130_Y187,,8,10,19,,0,0
560,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X196_Y48,NPV_X151_Y331,,8,10,20,,0,0
561,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X218_Y247,NPV_X130_Y187,,8,11,19,,0,0
562,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X218_Y247,NPV_X151_Y331,,8,11,20,,0,0
563,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X225_Y41,NPV_X130_Y187,,8,12,19,,0,0
564,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X225_Y41,NPV_X151_Y331,,8,12,20,,0,0
565,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X83_Y198,NPV_X130_Y187,,8,13,19,,0,0
566,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,greenveg_X83_Y198,NPV_X151_Y331,,8,13,20,,0,0
567,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X176_Y92,NPV_X130_Y187,,8,14,19,,0,0
568,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X176_Y92,NPV_X151_Y331,,8,14,20,,0,0
569,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X185_Y145,NPV_X130_Y187,,8,15,19,,0,0
570,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X185_Y145,NPV_X151_Y331,,8,15,20,,0,0
571,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X198_Y51,NPV_X130_Y187,,8,16,19,,0,0
572,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Pickleweed_X198_Y51,NPV_X151_Y331,,8,16,20,,0,0
573,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Uplands_X168_Y121,NPV_X130_Y187,,8,17,19,,0,0
574,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Uplands_X168_Y121,NPV_X151_Y331,,8,17,20,,0,0
575,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Uplands_X188_Y51,NPV_X130_Y187,,8,18,19,,0,0
576,3,BARE SOIL-GREEN VEG-NPV,soil_X168_Y150,Uplands_X188_Y51,NPV_X151_Y331,,8,18,20,,0,0
577,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Algae/Water_X166_Y190,1,9,,22,0,0
578,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Algae/Water_X173_Y223,1,9,,23,0,0
579,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,algae_X161_Y225,1,9,,24,0,0
580,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,algae_X180_Y235,1,9,,25,0,0
581,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,algae_X193_Y210,1,9,,26,0,0
582,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X130_Y44,1,9,,27,0,0
583,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X172_Y158,1,9,,28,0,0
584,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X173_Y81,1,9,,29,0,0
585,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X180_Y160,1,9,,30,0,0
586,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X203_Y145,1,9,,31,0,0
587,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X207_Y145,1,9,,32,0,0
588,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Water_X172_Y208,1,9,,33,0,0
589,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Water_X192_Y177,1,9,,34,0,0
590,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Water_X204_Y145,1,9,,35,0,0
591,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Water_X216_Y154,1,9,,36,0,0
592,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Algae/Water_X166_Y190,1,10,,22,0,0
593,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Algae/Water_X173_Y223,1,10,,23,0,0
594,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,algae_X161_Y225,1,10,,24,0,0
595,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,algae_X180_Y235,1,10,,25,0,0
596,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,algae_X193_Y210,1,10,,26,0,0
597,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X130_Y44,1,10,,27,0,0
598,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X172_Y158,1,10,,28,0,0
599,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X173_Y81,1,10,,29,0,0
600,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X180_Y160,1,10,,30,0,0
601,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X203_Y145,1,10,,31,0,0
602,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X207_Y145,1,10,,32,0,0
603,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Water_X172_Y208,1,10,,33,0,0
604,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Water_X192_Y177,1,10,,34,0,0
605,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Water_X204_Y145,1,10,,35,0,0
606,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Water_X216_Y154,1,10,,36,0,0
607,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Algae/Water_X166_Y190,1,11,,22,0,0
608,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Algae/Water_X173_Y223,1,11,,23,0,0
609,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,algae_X161_Y225,1,11,,24,0,0
610,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,algae_X180_Y235,1,11,,25,0,0
611,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,algae_X193_Y210,1,11,,26,0,0
612,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X130_Y44,1,11,,27,0,0
613,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X172_Y158,1,11,,28,0,0
614,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X173_Y81,1,11,,29,0,0
615,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X180_Y160,1,11,,30,0,0
616,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X203_Y145,1,11,,31,0,0
617,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X207_Y145,1,11,,32,0,0
618,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Water_X172_Y208,1,11,,33,0,0
619,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Water_X192_Y177,1,11,,34,0,0
620,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Water_X204_Y145,1,11,,35,0,0
621,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Water_X216_Y154,1,11,,36,0,0
622,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Algae/Water_X166_Y190,1,12,,22,0,0
623,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Algae/Water_X173_Y223,1,12,,23,0,0
624,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,algae_X161_Y225,1,12,,24,0,0
625,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,algae_X180_Y235,1,12,,25,0,0
626,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,algae_X193_Y210,1,12,,26,0,0
627,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X130_Y44,1,12,,27,0,0
628,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X172_Y158,1,12,,28,0,0
629,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X173_Y81,1,12,,29,0,0
630,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X180_Y160,1,12,,30,0,0
631,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X203_Y145,1,12,,31,0,0
632,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X207_Y145,1,12,,32,0,0
633,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Water_X172_Y208,1,12,,33,0,0
634,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Water_X192_Y177,1,12,,34,0,0
635,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Water_X204_Y145,1,12,,35,0,0
636,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Water_X216_Y154,1,12,,36,0,0
637,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Algae/Water_X166_Y190,1,13,,22,0,0
638,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Algae/Water_X173_Y223,1,13,,23,0,0
639,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,algae_X161_Y225,1,13,,24,0,0
640,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,algae_X180_Y235,1,13,,25,0,0
641,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,algae_X193_Y210,1,13,,26,0,0
642,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X130_Y44,1,13,,27,0,0
643,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X172_Y158,1,13,,28,0,0
644,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X173_Y81,1,13,,29,0,0
645,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X180_Y160,1,13,,30,0,0
646,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X203_Y145,1,13,,31,0,0
647,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X207_Y145,1,13,,32,0,0
648,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Water_X172_Y208,1,13,,33,0,0
649,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Water_X192_Y177,1,13,,34,0,0
650,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Water_X204_Y145,1,13,,35,0,0
651,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Water_X216_Y154,1,13,,36,0,0
652,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Algae/Water_X166_Y190,1,14,,22,0,0
653,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Algae/Water_X173_Y223,1,14,,23,0,0
654,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,algae_X161_Y225,1,14,,24,0,0
655,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,algae_X180_Y235,1,14,,25,0,0
656,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,algae_X193_Y210,1,14,,26,0,0
657,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X130_Y44,1,14,,27,0,0
658,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X172_Y158,1,14,,28,0,0
659,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X173_Y81,1,14,,29,0,0
660,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X180_Y160,1,14,,30,0,0
661,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X203_Y145,1,14,,31,0,0
662,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X207_Y145,1,14,,32,0,0
663,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Water_X172_Y208,1,14,,33,0,0
664,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Water_X192_Y177,1,14,,34,0,0
665,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Water_X204_Y145,1,14,,35,0,0
666,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Water_X216_Y154,1,14,,36,0,0
667,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Algae/Water_X166_Y190,1,15,,22,0,0
668,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Algae/Water_X173_Y223,1,15,,23,0,0
669,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,algae_X161_Y225,1,15,,24,0,0
670,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,algae_X180_Y235,1,15,,25,0,0
671,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,algae_X193_Y210,1,15,,26,0,0
672,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X130_Y44,1,15,,27,0,0
673,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X172_Y158,1,15,,28,0,0
674,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X173_Y81,1,15,,29,0,0
675,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X180_Y160,1,15,,30,0,0
676,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X203_Y145,1,15,,31,0,0
677,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X207_Y145,1,15,,32,0,0
678,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Water_X172_Y208,1,15,,33,0,0
679,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Water_X192_Y177,1,15,,34,0,0
680,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Water_X204_Y145,1,15,,35,0,0
681,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Water_X216_Y154,1,15,,36,0,0
682,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Algae/Water_X166_Y190,1,16,,22,0,0
683,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Algae/Water_X173_Y223,1,16,,23,0,0
684,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,algae_X161_Y225,1,16,,24,0,0
685,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,algae_X180_Y235,1,16,,25,0,0
686,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,algae_X193_Y210,1,16,,26,0,0
687,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X130_Y44,1,16,,27,0,0
688,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X172_Y158,1,16,,28,0,0
689,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X173_Y81,1,16,,29,0,0
690,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X180_Y160,1,16,,30,0,0
691,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X203_Y145,1,16,,31,0,0
692,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X207_Y145,1,16,,32,0,0
693,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X172_Y208,1,16,,33,0,0
694,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X192_Y177,1,16,,34,0,0
695,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X204_Y145,1,16,,35,0,0
696,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X216_Y154,1,16,,36,0,0
697,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Algae/Water_X166_Y190,1,17,,22,0,0
698,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Algae/Water_X173_Y223,1,17,,23,0,0
699,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,algae_X161_Y225,1,17,,24,0,0
700,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,algae_X180_Y235,1,17,,25,0,0
701,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,algae_X193_Y210,1,17,,26,0,0
702,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X130_Y44,1,17,,27,0,0
703,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X172_Y158,1,17,,28,0,0
704,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X173_Y81,1,17,,29,0,0
705,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X180_Y160,1,17,,30,0,0
706,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X203_Y145,1,17,,31,0,0
707,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X207_Y145,1,17,,32,0,0
708,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X172_Y208,1,17,,33,0,0
709,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X192_Y177,1,17,,34,0,0
710,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X204_Y145,1,17,,35,0,0
711,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X216_Y154,1,17,,36,0,0
712,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Algae/Water_X166_Y190,1,18,,22,0,0
713,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Algae/Water_X173_Y223,1,18,,23,0,0
714,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,algae_X161_Y225,1,18,,24,0,0
715,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,algae_X180_Y235,1,18,,25,0,0
716,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,algae_X193_Y210,1,18,,26,0,0
717,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X130_Y44,1,18,,27,0,0
