Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
20943,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y54,,Water_X210_Y122,,10,26,39,,54,0,0
20944,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X174_Y193,,10,26,40,,51,0,0
20945,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X198_Y103,,10,26,40,,52,0,0
20946,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X199_Y103,,10,26,40,,53,0,0
20947,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,Water_X210_Y122,,10,26,40,,54,0,0
20948,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X174_Y193,,10,26,41,,51,0,0
20949,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X198_Y103,,10,26,41,,52,0,0
20950,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X199_Y103,,10,26,41,,53,0,0
20951,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,Water_X210_Y122,,10,26,41,,54,0,0
20952,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X174_Y193,,10,26,42,,51,0,0
20953,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X198_Y103,,10,26,42,,52,0,0
20954,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X199_Y103,,10,26,42,,53,0,0
20955,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,Water_X210_Y122,,10,26,42,,54,0,0
20956,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X174_Y193,,10,26,43,,51,0,0
20957,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X198_Y103,,10,26,43,,52,0,0
20958,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X199_Y103,,10,26,43,,53,0,0
20959,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,Water_X210_Y122,,10,26,43,,54,0,0
20960,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X137_Y49,,Water_X174_Y193,,10,27,38,,51,0,0
20961,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X137_Y49,,Water_X198_Y103,,10,27,38,,52,0,0
20962,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X137_Y49,,Water_X199_Y103,,10,27,38,,53,0,0
20963,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X137_Y49,,Water_X210_Y122,,10,27,38,,54,0,0
20964,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y54,,Water_X174_Y193,,10,27,39,,51,0,0
20965,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y54,,Water_X198_Y103,,10,27,39,,52,0,0
20966,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y54,,Water_X199_Y103,,10,27,39,,53,0,0
20967,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y54,,Water_X210_Y122,,10,27,39,,54,0,0
20968,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y59,,Water_X174_Y193,,10,27,40,,51,0,0
20969,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y59,,Water_X198_Y103,,10,27,40,,52,0,0
20970,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y59,,Water_X199_Y103,,10,27,40,,53,0,0
20971,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y59,,Water_X210_Y122,,10,27,40,,54,0,0
20972,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y60,,Water_X174_Y193,,10,27,41,,51,0,0
20973,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y60,,Water_X198_Y103,,10,27,41,,52,0,0
20974,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y60,,Water_X199_Y103,,10,27,41,,53,0,0
20975,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X200_Y60,,Water_X210_Y122,,10,27,41,,54,0,0
20976,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X202_Y211,,Water_X174_Y193,,10,27,42,,51,0,0
20977,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X202_Y211,,Water_X198_Y103,,10,27,42,,52,0,0
20978,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X202_Y211,,Water_X199_Y103,,10,27,42,,53,0,0
20979,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X202_Y211,,Water_X210_Y122,,10,27,42,,54,0,0
20980,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X203_Y211,,Water_X174_Y193,,10,27,43,,51,0,0
20981,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X203_Y211,,Water_X198_Y103,,10,27,43,,52,0,0
20982,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X203_Y211,,Water_X199_Y103,,10,27,43,,53,0,0
20983,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X173_Y144,ShallowWater_X203_Y211,,Water_X210_Y122,,10,27,43,,54,0,0
20984,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X137_Y49,,Water_X174_Y193,,10,28,38,,51,0,0
20985,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X137_Y49,,Water_X198_Y103,,10,28,38,,52,0,0
20986,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X137_Y49,,Water_X199_Y103,,10,28,38,,53,0,0
20987,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X137_Y49,,Water_X210_Y122,,10,28,38,,54,0,0
20988,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y54,,Water_X174_Y193,,10,28,39,,51,0,0
20989,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y54,,Water_X198_Y103,,10,28,39,,52,0,0
20990,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y54,,Water_X199_Y103,,10,28,39,,53,0,0
20991,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y54,,Water_X210_Y122,,10,28,39,,54,0,0
20992,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y59,,Water_X174_Y193,,10,28,40,,51,0,0
20993,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y59,,Water_X198_Y103,,10,28,40,,52,0,0
20994,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y59,,Water_X199_Y103,,10,28,40,,53,0,0
20995,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y59,,Water_X210_Y122,,10,28,40,,54,0,0
20996,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y60,,Water_X174_Y193,,10,28,41,,51,0,0
20997,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y60,,Water_X198_Y103,,10,28,41,,52,0,0
20998,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y60,,Water_X199_Y103,,10,28,41,,53,0,0
20999,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X200_Y60,,Water_X210_Y122,,10,28,41,,54,0,0
21000,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X202_Y211,,Water_X174_Y193,,10,28,42,,51,0,0
21001,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X202_Y211,,Water_X198_Y103,,10,28,42,,52,0,0
21002,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X202_Y211,,Water_X199_Y103,,10,28,42,,53,0,0
21003,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X202_Y211,,Water_X210_Y122,,10,28,42,,54,0,0
21004,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X203_Y211,,Water_X174_Y193,,10,28,43,,51,0,0
21005,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X203_Y211,,Water_X198_Y103,,10,28,43,,52,0,0
21006,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X203_Y211,,Water_X199_Y103,,10,28,43,,53,0,0
21007,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y140,ShallowWater_X203_Y211,,Water_X210_Y122,,10,28,43,,54,0,0
21008,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X137_Y49,,Water_X174_Y193,,10,29,38,,51,0,0
21009,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X137_Y49,,Water_X198_Y103,,10,29,38,,52,0,0
21010,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X137_Y49,,Water_X199_Y103,,10,29,38,,53,0,0
21011,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X137_Y49,,Water_X210_Y122,,10,29,38,,54,0,0
21012,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y54,,Water_X174_Y193,,10,29,39,,51,0,0
21013,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y54,,Water_X198_Y103,,10,29,39,,52,0,0
21014,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y54,,Water_X199_Y103,,10,29,39,,53,0,0
21015,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y54,,Water_X210_Y122,,10,29,39,,54,0,0
21016,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y59,,Water_X174_Y193,,10,29,40,,51,0,0
21017,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y59,,Water_X198_Y103,,10,29,40,,52,0,0
21018,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y59,,Water_X199_Y103,,10,29,40,,53,0,0
21019,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y59,,Water_X210_Y122,,10,29,40,,54,0,0
21020,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y60,,Water_X174_Y193,,10,29,41,,51,0,0
21021,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y60,,Water_X198_Y103,,10,29,41,,52,0,0
21022,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y60,,Water_X199_Y103,,10,29,41,,53,0,0
21023,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X200_Y60,,Water_X210_Y122,,10,29,41,,54,0,0
21024,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X202_Y211,,Water_X174_Y193,,10,29,42,,51,0,0
21025,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X202_Y211,,Water_X198_Y103,,10,29,42,,52,0,0
21026,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X202_Y211,,Water_X199_Y103,,10,29,42,,53,0,0
21027,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X202_Y211,,Water_X210_Y122,,10,29,42,,54,0,0
21028,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X203_Y211,,Water_X174_Y193,,10,29,43,,51,0,0
21029,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X203_Y211,,Water_X198_Y103,,10,29,43,,52,0,0
21030,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X203_Y211,,Water_X199_Y103,,10,29,43,,53,0,0
21031,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X175_Y92,ShallowWater_X203_Y211,,Water_X210_Y122,,10,29,43,,54,0,0
21032,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X137_Y49,,Water_X174_Y193,,10,30,38,,51,0,0
21033,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X137_Y49,,Water_X198_Y103,,10,30,38,,52,0,0
21034,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X137_Y49,,Water_X199_Y103,,10,30,38,,53,0,0
21035,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X137_Y49,,Water_X210_Y122,,10,30,38,,54,0,0
21036,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y54,,Water_X174_Y193,,10,30,39,,51,0,0
21037,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y54,,Water_X198_Y103,,10,30,39,,52,0,0
21038,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y54,,Water_X199_Y103,,10,30,39,,53,0,0
21039,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y54,,Water_X210_Y122,,10,30,39,,54,0,0
21040,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y59,,Water_X174_Y193,,10,30,40,,51,0,0
21041,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y59,,Water_X198_Y103,,10,30,40,,52,0,0
21042,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y59,,Water_X199_Y103,,10,30,40,,53,0,0
21043,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y59,,Water_X210_Y122,,10,30,40,,54,0,0
21044,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y60,,Water_X174_Y193,,10,30,41,,51,0,0
21045,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y60,,Water_X198_Y103,,10,30,41,,52,0,0
21046,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y60,,Water_X199_Y103,,10,30,41,,53,0,0
21047,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X200_Y60,,Water_X210_Y122,,10,30,41,,54,0,0
21048,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X202_Y211,,Water_X174_Y193,,10,30,42,,51,0,0
21049,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X202_Y211,,Water_X198_Y103,,10,30,42,,52,0,0
21050,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X202_Y211,,Water_X199_Y103,,10,30,42,,53,0,0
21051,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X202_Y211,,Water_X210_Y122,,10,30,42,,54,0,0
21052,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X203_Y211,,Water_X174_Y193,,10,30,43,,51,0,0
21053,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X203_Y211,,Water_X198_Y103,,10,30,43,,52,0,0
21054,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X203_Y211,,Water_X199_Y103,,10,30,43,,53,0,0
21055,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X177_Y93,ShallowWater_X203_Y211,,Water_X210_Y122,,10,30,43,,54,0,0
21056,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X137_Y49,,Water_X174_Y193,,10,31,38,,51,0,0
21057,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X137_Y49,,Water_X198_Y103,,10,31,38,,52,0,0
21058,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X137_Y49,,Water_X199_Y103,,10,31,38,,53,0,0
21059,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X137_Y49,,Water_X210_Y122,,10,31,38,,54,0,0
21060,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y54,,Water_X174_Y193,,10,31,39,,51,0,0
21061,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y54,,Water_X198_Y103,,10,31,39,,52,0,0
21062,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y54,,Water_X199_Y103,,10,31,39,,53,0,0
21063,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y54,,Water_X210_Y122,,10,31,39,,54,0,0
21064,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y59,,Water_X174_Y193,,10,31,40,,51,0,0
21065,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y59,,Water_X198_Y103,,10,31,40,,52,0,0
21066,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y59,,Water_X199_Y103,,10,31,40,,53,0,0
21067,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y59,,Water_X210_Y122,,10,31,40,,54,0,0
21068,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y60,,Water_X174_Y193,,10,31,41,,51,0,0
21069,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y60,,Water_X198_Y103,,10,31,41,,52,0,0
21070,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y60,,Water_X199_Y103,,10,31,41,,53,0,0
21071,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X200_Y60,,Water_X210_Y122,,10,31,41,,54,0,0
21072,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X202_Y211,,Water_X174_Y193,,10,31,42,,51,0,0
21073,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X202_Y211,,Water_X198_Y103,,10,31,42,,52,0,0
21074,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X202_Y211,,Water_X199_Y103,,10,31,42,,53,0,0
21075,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X202_Y211,,Water_X210_Y122,,10,31,42,,54,0,0
21076,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X220_Y157,Pickleweed_X178_Y93,ShallowWater_X203_Y211,,Water_X174_Y193,,10,31,43,,51,0,0
