Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
220,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X198_Y199,,,,6,,35,,,0,0
221,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,,,,6,,36,,,0,0
222,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,,,,6,,37,,,0,0
223,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X202_Y211,,,,6,,38,,,0,0
224,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X203_Y211,,,,6,,39,,,0,0
225,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X137_Y49,,,,7,,34,,,0,0
226,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X198_Y199,,,,7,,35,,,0,0
227,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,,,,7,,36,,,0,0
228,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,,,,7,,37,,,0,0
229,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,,,,7,,38,,,0,0
230,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,,,,7,,39,,,0,0
231,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y152,,,Uplands_X143_Y104,,,4,,,43,,0,0
232,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y152,,,Uplands_X232_Y23,,,4,,,44,,0,0
233,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y152,,,Uplands_X233_Y22,,,4,,,45,,0,0
234,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y153,,,Uplands_X143_Y104,,,5,,,43,,0,0
235,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y153,,,Uplands_X232_Y23,,,5,,,44,,0,0
236,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y153,,,Uplands_X233_Y22,,,5,,,45,,0,0
237,2,BARE SOIL-UPLANDS,,BareSoil_X179_Y153,,,Uplands_X143_Y104,,,6,,,43,,0,0
238,2,BARE SOIL-UPLANDS,,BareSoil_X179_Y153,,,Uplands_X232_Y23,,,6,,,44,,0,0
239,2,BARE SOIL-UPLANDS,,BareSoil_X179_Y153,,,Uplands_X233_Y22,,,6,,,45,,0,0
240,2,BARE SOIL-UPLANDS,,BareSoil_X203_Y140,,,Uplands_X143_Y104,,,7,,,43,,0,0
241,2,BARE SOIL-UPLANDS,,BareSoil_X203_Y140,,,Uplands_X232_Y23,,,7,,,44,,0,0
242,2,BARE SOIL-UPLANDS,,BareSoil_X203_Y140,,,Uplands_X233_Y22,,,7,,,45,,0,0
243,2,BARE SOIL-WATER,,BareSoil_X178_Y152,,,,Water_X174_Y193,,4,,,,46,0,0
244,2,BARE SOIL-WATER,,BareSoil_X178_Y152,,,,Water_X198_Y103,,4,,,,47,0,0
245,2,BARE SOIL-WATER,,BareSoil_X178_Y152,,,,Water_X199_Y103,,4,,,,48,0,0
246,2,BARE SOIL-WATER,,BareSoil_X178_Y152,,,,Water_X210_Y122,,4,,,,49,0,0
247,2,BARE SOIL-WATER,,BareSoil_X178_Y153,,,,Water_X174_Y193,,5,,,,46,0,0
248,2,BARE SOIL-WATER,,BareSoil_X178_Y153,,,,Water_X198_Y103,,5,,,,47,0,0
249,2,BARE SOIL-WATER,,BareSoil_X178_Y153,,,,Water_X199_Y103,,5,,,,48,0,0
250,2,BARE SOIL-WATER,,BareSoil_X178_Y153,,,,Water_X210_Y122,,5,,,,49,0,0
251,2,BARE SOIL-WATER,,BareSoil_X179_Y153,,,,Water_X174_Y193,,6,,,,46,0,0
252,2,BARE SOIL-WATER,,BareSoil_X179_Y153,,,,Water_X198_Y103,,6,,,,47,0,0
253,2,BARE SOIL-WATER,,BareSoil_X179_Y153,,,,Water_X199_Y103,,6,,,,48,0,0
254,2,BARE SOIL-WATER,,BareSoil_X179_Y153,,,,Water_X210_Y122,,6,,,,49,0,0
255,2,BARE SOIL-WATER,,BareSoil_X203_Y140,,,,Water_X174_Y193,,7,,,,46,0,0
256,2,BARE SOIL-WATER,,BareSoil_X203_Y140,,,,Water_X198_Y103,,7,,,,47,0,0
257,2,BARE SOIL-WATER,,BareSoil_X203_Y140,,,,Water_X199_Y103,,7,,,,48,0,0
258,2,BARE SOIL-WATER,,BareSoil_X203_Y140,,,,Water_X210_Y122,,7,,,,49,0,0
259,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X137_Y49,,,,,21,34,,,2,    0.001752
260,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X198_Y199,,,,,21,35,,,1,    0.000876
261,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,,,,,21,36,,,0,0
262,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,,,,,21,37,,,0,0
263,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,,,,,21,38,,,0,0
264,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,,,,,21,39,,,0,0
265,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X137_Y49,,,,,22,34,,,0,0
266,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X198_Y199,,,,,22,35,,,2,    0.001752
267,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,,,,,22,36,,,0,0
268,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,,,,,22,37,,,0,0
269,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,,,,,22,38,,,0,0
270,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,,,,,22,39,,,0,0
271,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X137_Y49,,,,,23,34,,,5,    0.004381
272,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X198_Y199,,,,,23,35,,,6,    0.005257
273,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,,,,23,36,,,0,0
274,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,,,,23,37,,,0,0
275,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,,,,23,38,,,0,0
276,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,,,,23,39,,,0,0
277,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X167_Y144,ShallowWater_X137_Y49,,,,,24,34,,,0,0
278,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X167_Y144,ShallowWater_X198_Y199,,,,,24,35,,,0,0
279,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X167_Y144,ShallowWater_X200_Y59,,,,,24,36,,,0,0
280,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X167_Y144,ShallowWater_X200_Y60,,,,,24,37,,,0,0
281,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X167_Y144,ShallowWater_X202_Y211,,,,,24,38,,,0,0
282,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X167_Y144,ShallowWater_X203_Y211,,,,,24,39,,,0,0
283,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X168_Y144,ShallowWater_X137_Y49,,,,,25,34,,,0,0
284,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X168_Y144,ShallowWater_X198_Y199,,,,,25,35,,,0,0
285,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X168_Y144,ShallowWater_X200_Y59,,,,,25,36,,,0,0
286,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X168_Y144,ShallowWater_X200_Y60,,,,,25,37,,,0,0
287,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X168_Y144,ShallowWater_X202_Y211,,,,,25,38,,,0,0
288,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X168_Y144,ShallowWater_X203_Y211,,,,,25,39,,,0,0
289,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X169_Y144,ShallowWater_X137_Y49,,,,,26,34,,,0,0
290,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X169_Y144,ShallowWater_X198_Y199,,,,,26,35,,,0,0
291,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X169_Y144,ShallowWater_X200_Y59,,,,,26,36,,,0,0
292,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X169_Y144,ShallowWater_X200_Y60,,,,,26,37,,,0,0
293,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X169_Y144,ShallowWater_X202_Y211,,,,,26,38,,,0,0
294,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X169_Y144,ShallowWater_X203_Y211,,,,,26,39,,,0,0
295,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X137_Y49,,,,,27,34,,,0,0
296,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X198_Y199,,,,,27,35,,,0,0
297,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X200_Y59,,,,,27,36,,,0,0
298,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X200_Y60,,,,,27,37,,,0,0
299,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X202_Y211,,,,,27,38,,,0,0
300,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,,,,,27,39,,,0,0
301,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X137_Y49,,,,,28,34,,,0,0
302,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X198_Y199,,,,,28,35,,,0,0
303,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X200_Y59,,,,,28,36,,,0,0
304,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X200_Y60,,,,,28,37,,,0,0
305,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X202_Y211,,,,,28,38,,,0,0
306,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X203_Y211,,,,,28,39,,,0,0
307,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X198_Y50,ShallowWater_X137_Y49,,,,,29,34,,,0,0
308,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X198_Y50,ShallowWater_X198_Y199,,,,,29,35,,,0,0
309,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X198_Y50,ShallowWater_X200_Y59,,,,,29,36,,,0,0
310,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X198_Y50,ShallowWater_X200_Y60,,,,,29,37,,,0,0
311,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X198_Y50,ShallowWater_X202_Y211,,,,,29,38,,,0,0
312,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X198_Y50,ShallowWater_X203_Y211,,,,,29,39,,,0,0
313,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X200_Y50,ShallowWater_X137_Y49,,,,,30,34,,,1,    0.000876
314,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X200_Y50,ShallowWater_X198_Y199,,,,,30,35,,,1,    0.000876
315,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X200_Y50,ShallowWater_X200_Y59,,,,,30,36,,,0,0
316,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X200_Y50,ShallowWater_X200_Y60,,,,,30,37,,,0,0
317,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X200_Y50,ShallowWater_X202_Y211,,,,,30,38,,,0,0
318,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X200_Y50,ShallowWater_X203_Y211,,,,,30,39,,,0,0
319,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X201_Y50,ShallowWater_X137_Y49,,,,,31,34,,,0,0
320,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X201_Y50,ShallowWater_X198_Y199,,,,,31,35,,,0,0
321,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X201_Y50,ShallowWater_X200_Y59,,,,,31,36,,,0,0
322,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X201_Y50,ShallowWater_X200_Y60,,,,,31,37,,,0,0
323,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X201_Y50,ShallowWater_X202_Y211,,,,,31,38,,,0,0
324,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X201_Y50,ShallowWater_X203_Y211,,,,,31,39,,,0,0
325,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y162,ShallowWater_X137_Y49,,,,,32,34,,,0,0
326,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y162,ShallowWater_X198_Y199,,,,,32,35,,,0,0
327,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y162,ShallowWater_X200_Y59,,,,,32,36,,,0,0
328,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y162,ShallowWater_X200_Y60,,,,,32,37,,,0,0
329,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y162,ShallowWater_X202_Y211,,,,,32,38,,,0,0
330,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y162,ShallowWater_X203_Y211,,,,,32,39,,,0,0
331,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y163,ShallowWater_X137_Y49,,,,,33,34,,,0,0
332,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y163,ShallowWater_X198_Y199,,,,,33,35,,,0,0
333,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y163,ShallowWater_X200_Y59,,,,,33,36,,,0,0
334,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y163,ShallowWater_X200_Y60,,,,,33,37,,,0,0
335,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y163,ShallowWater_X202_Y211,,,,,33,38,,,0,0
336,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X217_Y163,ShallowWater_X203_Y211,,,,,33,39,,,0,0
337,2,PICKLEWEED-UPLANDS,,,220302b.20m.asd                 No-OAR,,Uplands_X143_Y104,,,,21,,43,,0,0
338,2,PICKLEWEED-UPLANDS,,,220302b.20m.asd                 No-OAR,,Uplands_X232_Y23,,,,21,,44,,0,0
339,2,PICKLEWEED-UPLANDS,,,220302b.20m.asd                 No-OAR,,Uplands_X233_Y22,,,,21,,45,,0,0
340,2,PICKLEWEED-UPLANDS,,,220302b.24m.asd                 No-OAR,,Uplands_X143_Y104,,,,22,,43,,0,0
341,2,PICKLEWEED-UPLANDS,,,220302b.24m.asd                 No-OAR,,Uplands_X232_Y23,,,,22,,44,,0,0
342,2,PICKLEWEED-UPLANDS,,,220302b.24m.asd                 No-OAR,,Uplands_X233_Y22,,,,22,,45,,0,0
343,2,PICKLEWEED-UPLANDS,,,220302b.26m.asd                 No-OAR,,Uplands_X143_Y104,,,,23,,43,,0,0
344,2,PICKLEWEED-UPLANDS,,,220302b.26m.asd                 No-OAR,,Uplands_X232_Y23,,,,23,,44,,0,0
345,2,PICKLEWEED-UPLANDS,,,220302b.26m.asd                 No-OAR,,Uplands_X233_Y22,,,,23,,45,,0,0
346,2,PICKLEWEED-UPLANDS,,,Pickleweed_X167_Y144,,Uplands_X143_Y104,,,,24,,43,,0,0
347,2,PICKLEWEED-UPLANDS,,,Pickleweed_X167_Y144,,Uplands_X232_Y23,,,,24,,44,,0,0
348,2,PICKLEWEED-UPLANDS,,,Pickleweed_X167_Y144,,Uplands_X233_Y22,,,,24,,45,,0,0
349,2,PICKLEWEED-UPLANDS,,,Pickleweed_X168_Y144,,Uplands_X143_Y104,,,,25,,43,,0,0
350,2,PICKLEWEED-UPLANDS,,,Pickleweed_X168_Y144,,Uplands_X232_Y23,,,,25,,44,,0,0
351,2,PICKLEWEED-UPLANDS,,,Pickleweed_X168_Y144,,Uplands_X233_Y22,,,,25,,45,,0,0
352,2,PICKLEWEED-UPLANDS,,,Pickleweed_X169_Y144,,Uplands_X143_Y104,,,,26,,43,,0,0
353,2,PICKLEWEED-UPLANDS,,,Pickleweed_X169_Y144,,Uplands_X232_Y23,,,,26,,44,,0,0
354,2,PICKLEWEED-UPLANDS,,,Pickleweed_X169_Y144,,Uplands_X233_Y22,,,,26,,45,,0,0
355,2,PICKLEWEED-UPLANDS,,,Pickleweed_X177_Y93,,Uplands_X143_Y104,,,,27,,43,,0,0
356,2,PICKLEWEED-UPLANDS,,,Pickleweed_X177_Y93,,Uplands_X232_Y23,,,,27,,44,,0,0
357,2,PICKLEWEED-UPLANDS,,,Pickleweed_X177_Y93,,Uplands_X233_Y22,,,,27,,45,,0,0
358,2,PICKLEWEED-UPLANDS,,,Pickleweed_X195_Y52,,Uplands_X143_Y104,,,,28,,43,,0,0
359,2,PICKLEWEED-UPLANDS,,,Pickleweed_X195_Y52,,Uplands_X232_Y23,,,,28,,44,,0,0
360,2,PICKLEWEED-UPLANDS,,,Pickleweed_X195_Y52,,Uplands_X233_Y22,,,,28,,45,,0,0
361,2,PICKLEWEED-UPLANDS,,,Pickleweed_X198_Y50,,Uplands_X143_Y104,,,,29,,43,,0,0
362,2,PICKLEWEED-UPLANDS,,,Pickleweed_X198_Y50,,Uplands_X232_Y23,,,,29,,44,,0,0
363,2,PICKLEWEED-UPLANDS,,,Pickleweed_X198_Y50,,Uplands_X233_Y22,,,,29,,45,,0,0
364,2,PICKLEWEED-UPLANDS,,,Pickleweed_X200_Y50,,Uplands_X143_Y104,,,,30,,43,,0,0
365,2,PICKLEWEED-UPLANDS,,,Pickleweed_X200_Y50,,Uplands_X232_Y23,,,,30,,44,,0,0
366,2,PICKLEWEED-UPLANDS,,,Pickleweed_X200_Y50,,Uplands_X233_Y22,,,,30,,45,,0,0
367,2,PICKLEWEED-UPLANDS,,,Pickleweed_X201_Y50,,Uplands_X143_Y104,,,,31,,43,,0,0
368,2,PICKLEWEED-UPLANDS,,,Pickleweed_X201_Y50,,Uplands_X232_Y23,,,,31,,44,,0,0
369,2,PICKLEWEED-UPLANDS,,,Pickleweed_X201_Y50,,Uplands_X233_Y22,,,,31,,45,,0,0
370,2,PICKLEWEED-UPLANDS,,,Pickleweed_X217_Y162,,Uplands_X143_Y104,,,,32,,43,,0,0
371,2,PICKLEWEED-UPLANDS,,,Pickleweed_X217_Y162,,Uplands_X232_Y23,,,,32,,44,,0,0
372,2,PICKLEWEED-UPLANDS,,,Pickleweed_X217_Y162,,Uplands_X233_Y22,,,,32,,45,,0,0
373,2,PICKLEWEED-UPLANDS,,,Pickleweed_X217_Y163,,Uplands_X143_Y104,,,,33,,43,,0,0
374,2,PICKLEWEED-UPLANDS,,,Pickleweed_X217_Y163,,Uplands_X232_Y23,,,,33,,44,,0,0
375,2,PICKLEWEED-UPLANDS,,,Pickleweed_X217_Y163,,Uplands_X233_Y22,,,,33,,45,,0,0
376,2,PICKLEWEED-WATER,,,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,,,21,,,46,0,0
377,2,PICKLEWEED-WATER,,,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,,,21,,,47,0,0
378,2,PICKLEWEED-WATER,,,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,,,21,,,48,0,0
379,2,PICKLEWEED-WATER,,,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,,,21,,,49,0,0
380,2,PICKLEWEED-WATER,,,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,,,22,,,46,0,0
381,2,PICKLEWEED-WATER,,,220302b.24m.asd                 No-OAR,,,Water_X198_Y103,,,22,,,47,0,0
382,2,PICKLEWEED-WATER,,,220302b.24m.asd                 No-OAR,,,Water_X199_Y103,,,22,,,48,0,0
383,2,PICKLEWEED-WATER,,,220302b.24m.asd                 No-OAR,,,Water_X210_Y122,,,22,,,49,0,0
384,2,PICKLEWEED-WATER,,,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,,,23,,,46,0,0
385,2,PICKLEWEED-WATER,,,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,,,23,,,47,0,0
386,2,PICKLEWEED-WATER,,,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,,,23,,,48,0,0
387,2,PICKLEWEED-WATER,,,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,,,23,,,49,0,0
388,2,PICKLEWEED-WATER,,,Pickleweed_X167_Y144,,,Water_X174_Y193,,,24,,,46,0,0
389,2,PICKLEWEED-WATER,,,Pickleweed_X167_Y144,,,Water_X198_Y103,,,24,,,47,0,0
390,2,PICKLEWEED-WATER,,,Pickleweed_X167_Y144,,,Water_X199_Y103,,,24,,,48,0,0
391,2,PICKLEWEED-WATER,,,Pickleweed_X167_Y144,,,Water_X210_Y122,,,24,,,49,0,0
392,2,PICKLEWEED-WATER,,,Pickleweed_X168_Y144,,,Water_X174_Y193,,,25,,,46,0,0
393,2,PICKLEWEED-WATER,,,Pickleweed_X168_Y144,,,Water_X198_Y103,,,25,,,47,0,0
394,2,PICKLEWEED-WATER,,,Pickleweed_X168_Y144,,,Water_X199_Y103,,,25,,,48,0,0
395,2,PICKLEWEED-WATER,,,Pickleweed_X168_Y144,,,Water_X210_Y122,,,25,,,49,0,0
396,2,PICKLEWEED-WATER,,,Pickleweed_X169_Y144,,,Water_X174_Y193,,,26,,,46,0,0
397,2,PICKLEWEED-WATER,,,Pickleweed_X169_Y144,,,Water_X198_Y103,,,26,,,47,0,0
398,2,PICKLEWEED-WATER,,,Pickleweed_X169_Y144,,,Water_X199_Y103,,,26,,,48,0,0
399,2,PICKLEWEED-WATER,,,Pickleweed_X169_Y144,,,Water_X210_Y122,,,26,,,49,0,0
400,2,PICKLEWEED-WATER,,,Pickleweed_X177_Y93,,,Water_X174_Y193,,,27,,,46,0,0
401,2,PICKLEWEED-WATER,,,Pickleweed_X177_Y93,,,Water_X198_Y103,,,27,,,47,0,0
402,2,PICKLEWEED-WATER,,,Pickleweed_X177_Y93,,,Water_X199_Y103,,,27,,,48,0,0
403,2,PICKLEWEED-WATER,,,Pickleweed_X177_Y93,,,Water_X210_Y122,,,27,,,49,0,0
404,2,PICKLEWEED-WATER,,,Pickleweed_X195_Y52,,,Water_X174_Y193,,,28,,,46,0,0
405,2,PICKLEWEED-WATER,,,Pickleweed_X195_Y52,,,Water_X198_Y103,,,28,,,47,0,0
406,2,PICKLEWEED-WATER,,,Pickleweed_X195_Y52,,,Water_X199_Y103,,,28,,,48,0,0
407,2,PICKLEWEED-WATER,,,Pickleweed_X195_Y52,,,Water_X210_Y122,,,28,,,49,0,0
408,2,PICKLEWEED-WATER,,,Pickleweed_X198_Y50,,,Water_X174_Y193,,,29,,,46,0,0
409,2,PICKLEWEED-WATER,,,Pickleweed_X198_Y50,,,Water_X198_Y103,,,29,,,47,0,0
410,2,PICKLEWEED-WATER,,,Pickleweed_X198_Y50,,,Water_X199_Y103,,,29,,,48,0,0
411,2,PICKLEWEED-WATER,,,Pickleweed_X198_Y50,,,Water_X210_Y122,,,29,,,49,0,0
412,2,PICKLEWEED-WATER,,,Pickleweed_X200_Y50,,,Water_X174_Y193,,,30,,,46,0,0
413,2,PICKLEWEED-WATER,,,Pickleweed_X200_Y50,,,Water_X198_Y103,,,30,,,47,0,0
414,2,PICKLEWEED-WATER,,,Pickleweed_X200_Y50,,,Water_X199_Y103,,,30,,,48,0,0
415,2,PICKLEWEED-WATER,,,Pickleweed_X200_Y50,,,Water_X210_Y122,,,30,,,49,0,0
416,2,PICKLEWEED-WATER,,,Pickleweed_X201_Y50,,,Water_X174_Y193,,,31,,,46,0,0
417,2,PICKLEWEED-WATER,,,Pickleweed_X201_Y50,,,Water_X198_Y103,,,31,,,47,0,0
418,2,PICKLEWEED-WATER,,,Pickleweed_X201_Y50,,,Water_X199_Y103,,,31,,,48,0,0
419,2,PICKLEWEED-WATER,,,Pickleweed_X201_Y50,,,Water_X210_Y122,,,31,,,49,0,0
420,2,PICKLEWEED-WATER,,,Pickleweed_X217_Y162,,,Water_X174_Y193,,,32,,,46,0,0
421,2,PICKLEWEED-WATER,,,Pickleweed_X217_Y162,,,Water_X198_Y103,,,32,,,47,0,0
422,2,PICKLEWEED-WATER,,,Pickleweed_X217_Y162,,,Water_X199_Y103,,,32,,,48,0,0
423,2,PICKLEWEED-WATER,,,Pickleweed_X217_Y162,,,Water_X210_Y122,,,32,,,49,0,0
424,2,PICKLEWEED-WATER,,,Pickleweed_X217_Y163,,,Water_X174_Y193,,,33,,,46,0,0
425,2,PICKLEWEED-WATER,,,Pickleweed_X217_Y163,,,Water_X198_Y103,,,33,,,47,0,0
426,2,PICKLEWEED-WATER,,,Pickleweed_X217_Y163,,,Water_X199_Y103,,,33,,,48,0,0
427,2,PICKLEWEED-WATER,,,Pickleweed_X217_Y163,,,Water_X210_Y122,,,33,,,49,0,0
428,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X137_Y49,Uplands_X143_Y104,,,,,34,43,,0,0
429,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X137_Y49,Uplands_X232_Y23,,,,,34,44,,0,0
430,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X137_Y49,Uplands_X233_Y22,,,,,34,45,,0,0
431,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X198_Y199,Uplands_X143_Y104,,,,,35,43,,0,0
432,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X198_Y199,Uplands_X232_Y23,,,,,35,44,,0,0
433,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X198_Y199,Uplands_X233_Y22,,,,,35,45,,0,0
434,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y59,Uplands_X143_Y104,,,,,36,43,,0,0
435,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y59,Uplands_X232_Y23,,,,,36,44,,0,0
436,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y59,Uplands_X233_Y22,,,,,36,45,,0,0
437,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y60,Uplands_X143_Y104,,,,,37,43,,0,0
438,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y60,Uplands_X232_Y23,,,,,37,44,,0,0
439,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y60,Uplands_X233_Y22,,,,,37,45,,0,0
