Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
4870,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X198_Y103,,4,,28,34,38,0,0
4871,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X174_Y193,,4,,28,34,39,0,0
4872,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X199_Y103,,4,,28,35,36,0,0
4873,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X210_Y122,,4,,28,35,37,0,0
4874,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X198_Y103,,4,,28,35,38,0,0
4875,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X174_Y193,,4,,28,35,39,0,0
4876,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X199_Y103,,4,,29,33,36,0,0
4877,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X210_Y122,,4,,29,33,37,0,0
4878,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X198_Y103,,4,,29,33,38,0,0
4879,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X174_Y193,,4,,29,33,39,0,0
4880,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X199_Y103,,4,,29,34,36,0,0
4881,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X210_Y122,,4,,29,34,37,0,0
4882,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X198_Y103,,4,,29,34,38,0,0
4883,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X174_Y193,,4,,29,34,39,0,0
4884,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X199_Y103,,4,,29,35,36,0,0
4885,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X210_Y122,,4,,29,35,37,0,0
4886,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X198_Y103,,4,,29,35,38,0,0
4887,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X174_Y193,,4,,29,35,39,0,0
4888,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X199_Y103,,5,,26,33,36,0,0
4889,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X210_Y122,,5,,26,33,37,0,0
4890,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X198_Y103,,5,,26,33,38,0,0
4891,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X174_Y193,,5,,26,33,39,0,0
4892,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X199_Y103,,5,,26,34,36,0,0
4893,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X210_Y122,,5,,26,34,37,0,0
4894,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X198_Y103,,5,,26,34,38,0,0
4895,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X174_Y193,,5,,26,34,39,0,0
4896,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X199_Y103,,5,,26,35,36,0,0
4897,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X210_Y122,,5,,26,35,37,0,0
4898,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X198_Y103,,5,,26,35,38,0,0
4899,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X174_Y193,,5,,26,35,39,0,0
4900,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X199_Y103,,5,,27,33,36,0,0
4901,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X210_Y122,,5,,27,33,37,0,0
4902,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X198_Y103,,5,,27,33,38,0,0
4903,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X174_Y193,,5,,27,33,39,0,0
4904,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X199_Y103,,5,,27,34,36,0,0
4905,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X210_Y122,,5,,27,34,37,0,0
4906,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X198_Y103,,5,,27,34,38,0,0
4907,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X174_Y193,,5,,27,34,39,0,0
4908,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X199_Y103,,5,,27,35,36,0,0
4909,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X210_Y122,,5,,27,35,37,0,0
4910,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X198_Y103,,5,,27,35,38,0,0
4911,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X174_Y193,,5,,27,35,39,0,0
4912,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X199_Y103,,5,,28,33,36,0,0
4913,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X210_Y122,,5,,28,33,37,0,0
4914,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X198_Y103,,5,,28,33,38,0,0
4915,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X174_Y193,,5,,28,33,39,0,0
4916,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X199_Y103,,5,,28,34,36,0,0
4917,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X210_Y122,,5,,28,34,37,0,0
4918,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X198_Y103,,5,,28,34,38,0,0
4919,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X174_Y193,,5,,28,34,39,0,0
4920,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X199_Y103,,5,,28,35,36,0,0
4921,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X210_Y122,,5,,28,35,37,0,0
4922,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X198_Y103,,5,,28,35,38,0,0
4923,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X174_Y193,,5,,28,35,39,0,0
4924,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X199_Y103,,5,,29,33,36,0,0
4925,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X210_Y122,,5,,29,33,37,0,0
4926,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X198_Y103,,5,,29,33,38,0,0
4927,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X174_Y193,,5,,29,33,39,0,0
4928,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X199_Y103,,5,,29,34,36,0,0
4929,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X210_Y122,,5,,29,34,37,0,0
4930,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X198_Y103,,5,,29,34,38,0,0
4931,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X174_Y193,,5,,29,34,39,0,0
4932,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X199_Y103,,5,,29,35,36,0,0
4933,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X210_Y122,,5,,29,35,37,0,0
4934,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X198_Y103,,5,,29,35,38,0,0
4935,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X174_Y193,,5,,29,35,39,0,0
4936,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X199_Y103,,6,,26,33,36,0,0
4937,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X210_Y122,,6,,26,33,37,0,0
4938,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X198_Y103,,6,,26,33,38,0,0
4939,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X174_Y193,,6,,26,33,39,0,0
4940,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X199_Y103,,6,,26,34,36,0,0
4941,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X210_Y122,,6,,26,34,37,0,0
4942,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X198_Y103,,6,,26,34,38,0,0
4943,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X174_Y193,,6,,26,34,39,0,0
4944,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X199_Y103,,6,,26,35,36,0,0
4945,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X210_Y122,,6,,26,35,37,0,0
4946,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X198_Y103,,6,,26,35,38,0,0
4947,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X174_Y193,,6,,26,35,39,0,0
4948,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X199_Y103,,6,,27,33,36,0,0
4949,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X210_Y122,,6,,27,33,37,0,0
4950,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X198_Y103,,6,,27,33,38,0,0
4951,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X174_Y193,,6,,27,33,39,0,0
4952,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X199_Y103,,6,,27,34,36,0,0
4953,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X210_Y122,,6,,27,34,37,0,0
4954,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X198_Y103,,6,,27,34,38,0,0
4955,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X174_Y193,,6,,27,34,39,0,0
4956,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X199_Y103,,6,,27,35,36,0,0
4957,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X210_Y122,,6,,27,35,37,0,0
4958,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X198_Y103,,6,,27,35,38,0,0
4959,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X174_Y193,,6,,27,35,39,0,0
4960,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X199_Y103,,6,,28,33,36,0,0
4961,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X210_Y122,,6,,28,33,37,0,0
4962,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X198_Y103,,6,,28,33,38,0,0
4963,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X174_Y193,,6,,28,33,39,0,0
4964,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X199_Y103,,6,,28,34,36,0,0
4965,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X210_Y122,,6,,28,34,37,0,0
4966,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X198_Y103,,6,,28,34,38,0,0
4967,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X174_Y193,,6,,28,34,39,0,0
4968,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X199_Y103,,6,,28,35,36,0,0
4969,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X210_Y122,,6,,28,35,37,0,0
4970,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X198_Y103,,6,,28,35,38,0,0
4971,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X174_Y193,,6,,28,35,39,0,0
4972,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X199_Y103,,6,,29,33,36,0,0
4973,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X210_Y122,,6,,29,33,37,0,0
4974,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X198_Y103,,6,,29,33,38,0,0
4975,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X174_Y193,,6,,29,33,39,0,0
4976,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X199_Y103,,6,,29,34,36,0,0
4977,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X210_Y122,,6,,29,34,37,0,0
4978,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X198_Y103,,6,,29,34,38,0,0
4979,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X174_Y193,,6,,29,34,39,0,0
4980,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X199_Y103,,6,,29,35,36,0,0
4981,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X210_Y122,,6,,29,35,37,0,0
4982,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X198_Y103,,6,,29,35,38,0,0
4983,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X174_Y193,,6,,29,35,39,0,0
4984,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X199_Y103,,7,,26,33,36,0,0
4985,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X210_Y122,,7,,26,33,37,0,0
4986,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X198_Y103,,7,,26,33,38,0,0
4987,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X174_Y193,,7,,26,33,39,0,0
4988,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X199_Y103,,7,,26,34,36,0,0
4989,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X210_Y122,,7,,26,34,37,0,0
4990,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X198_Y103,,7,,26,34,38,0,0
4991,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X174_Y193,,7,,26,34,39,0,0
4992,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X199_Y103,,7,,26,35,36,0,0
4993,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X210_Y122,,7,,26,35,37,0,0
4994,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X198_Y103,,7,,26,35,38,0,0
4995,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X174_Y193,,7,,26,35,39,0,0
4996,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X199_Y103,,7,,27,33,36,0,0
4997,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X210_Y122,,7,,27,33,37,0,0
4998,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X198_Y103,,7,,27,33,38,0,0
4999,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X174_Y193,,7,,27,33,39,0,0
5000,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X199_Y103,,7,,27,34,36,0,0
5001,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X210_Y122,,7,,27,34,37,0,0
5002,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X198_Y103,,7,,27,34,38,0,0
5003,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X174_Y193,,7,,27,34,39,0,0
5004,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X199_Y103,,7,,27,35,36,0,0
5005,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X210_Y122,,7,,27,35,37,0,0
5006,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X198_Y103,,7,,27,35,38,0,0
5007,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X174_Y193,,7,,27,35,39,0,0
5008,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X199_Y103,,7,,28,33,36,0,0
